entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,denom,n_first,n_second,n_third,r_first_pct,r_second_pct,r_third_pct
TR,Berkeley,2013,ethnicity,international,3,3.66,4.0,414,293,79,9,70.77,19.08,2.17
TR,Berkeley,2013,ethnicity,white,1,0.32,3.31,29,23,4,1,79.31,13.79,3.45
TR,Berkeley,2013,ethnicity,white,2,3.31,3.66,136,72,50,7,52.94,36.76,5.15
TR,Berkeley,2013,ethnicity,white,3,3.66,4.0,465,293,127,14,63.01,27.31,3.01
TR,Berkeley,2013,first_gen_status,first_gen,1,0.32,3.31,65,36,16,2,55.38,24.62,3.08
TR,Berkeley,2013,first_gen_status,first_gen,2,3.31,3.66,267,130,101,12,48.69,37.83,4.49
TR,Berkeley,2013,first_gen_status,first_gen,3,3.66,4.0,725,432,211,28,59.59,29.1,3.86
TR,Berkeley,2013,first_gen_status,not_first_gen,1,0.32,3.31,59,42,9,3,71.19,15.25,5.08
TR,Berkeley,2013,first_gen_status,not_first_gen,2,3.31,3.66,212,123,59,5,58.02,27.83,2.36
TR,Berkeley,2013,first_gen_status,not_first_gen,3,3.66,4.0,850,555,207,26,65.29,24.35,3.06
TR,Berkeley,2013,overall,overall,1,0.32,3.31,126,79,26,5,62.7,20.63,3.97
TR,Berkeley,2013,overall,overall,2,3.31,3.66,488,255,165,17,52.25,33.81,3.48
TR,Berkeley,2013,overall,overall,3,3.66,4.0,1619,1006,433,59,62.14,26.74,3.64
TR,Berkeley,2013,pell_status,non_pell,1,0.32,3.31,47,31,10,3,65.96,21.28,6.38
TR,Berkeley,2013,pell_status,non_pell,2,3.31,3.66,180,115,42,3,63.89,23.33,1.67
TR,Berkeley,2013,pell_status,non_pell,3,3.66,4.0,849,606,171,15,71.38,20.14,1.77
TR,Berkeley,2013,pell_status,pell,1,0.32,3.31,79,48,16,2,60.76,20.25,2.53
TR,Berkeley,2013,pell_status,pell,2,3.31,3.66,308,140,123,14,45.45,39.94,4.55
TR,Berkeley,2013,pell_status,pell,3,3.66,4.0,770,400,262,44,51.95,34.03,5.71
TR,Berkeley,2014,ethnicity,aian,1,0.82,3.34,6,4,2,0,66.67,33.33,0.0
TR,Berkeley,2014,ethnicity,aian,2,3.34,3.68,7,5,0,1,71.43,0.0,14.29
TR,Berkeley,2014,ethnicity,aian,3,3.68,4.0,11,5,4,1,45.45,36.36,9.09
TR,Berkeley,2014,ethnicity,asian,1,0.82,3.34,24,20,3,0,83.33,12.5,0.0
TR,Berkeley,2014,ethnicity,asian,2,3.34,3.68,108,63,33,6,58.33,30.56,5.56
TR,Berkeley,2014,ethnicity,asian,3,3.68,4.0,424,248,137,17,58.49,32.31,4.01
TR,Berkeley,2014,ethnicity,black,1,0.82,3.34,18,6,3,6,33.33,16.67,33.33
TR,Berkeley,2014,ethnicity,black,2,3.34,3.68,35,16,13,4,45.71,37.14,11.43
TR,Berkeley,2014,ethnicity,black,3,3.68,4.0,40,21,13,3,52.5,32.5,7.5
TR,Berkeley,2014,ethnicity,hispanic_latino,1,0.82,3.34,36,17,12,4,47.22,33.33,11.11
TR,Berkeley,2014,ethnicity,hispanic_latino,2,3.34,3.68,133,69,43,9,51.88,32.33,6.77
TR,Berkeley,2014,ethnicity,hispanic_latino,3,3.68,4.0,177,86,61,11,48.59,34.46,6.21
TR,Berkeley,2014,ethnicity,international,1,0.82,3.34,19,9,4,1,47.37,21.05,5.26
TR,Berkeley,2014,ethnicity,international,2,3.34,3.68,69,44,18,4,63.77,26.09,5.8
TR,Berkeley,2014,ethnicity,international,3,3.68,4.0,397,278,71,17,70.03,17.88,4.28
TR,Berkeley,2014,ethnicity,white,1,0.82,3.34,57,34,12,0,59.65,21.05,0.0
TR,Berkeley,2014,ethnicity,white,2,3.34,3.68,141,83,33,9,58.87,23.4,6.38
TR,Berkeley,2014,ethnicity,white,3,3.68,4.0,411,256,118,16,62.29,28.71,3.89
TR,Berkeley,2014,first_gen_status,first_gen,1,0.82,3.34,86,49,16,8,56.98,18.6,9.3
TR,Berkeley,2014,first_gen_status,first_gen,2,3.34,3.68,275,142,84,21,51.64,30.55,7.64
TR,Berkeley,2014,first_gen_status,first_gen,3,3.68,4.0,649,373,195,29,57.47,30.05,4.47
TR,Berkeley,2014,first_gen_status,not_first_gen,1,0.82,3.34,77,40,19,3,51.95,24.68,3.9
TR,Berkeley,2014,first_gen_status,not_first_gen,2,3.34,3.68,221,138,53,13,62.44,23.98,5.88
TR,Berkeley,2014,first_gen_status,not_first_gen,3,3.68,4.0,806,515,210,36,63.9,26.05,4.47
TR,Berkeley,2014,overall,overall,1,0.82,3.34,167,90,37,12,53.89,22.16,7.19
TR,Berkeley,2014,overall,overall,2,3.34,3.68,511,287,144,34,56.16,28.18,6.65
TR,Berkeley,2014,overall,overall,3,3.68,4.0,1504,916,419,68,60.9,27.86,4.52
TR,Berkeley,2014,pell_status,non_pell,1,0.82,3.34,63,37,10,3,58.73,15.87,4.76
TR,Berkeley,2014,pell_status,non_pell,2,3.34,3.68,183,126,43,7,68.85,23.5,3.83
TR,Berkeley,2014,pell_status,non_pell,3,3.68,4.0,787,532,175,31,67.6,22.24,3.94
TR,Berkeley,2014,pell_status,pell,1,0.82,3.34,104,53,27,9,50.96,25.96,8.65
TR,Berkeley,2014,pell_status,pell,2,3.34,3.68,328,161,101,27,49.09,30.79,8.23
TR,Berkeley,2014,pell_status,pell,3,3.68,4.0,717,384,244,37,53.56,34.03,5.16
TR,Berkeley,2015,ethnicity,aian,1,1.4,3.34,4,2,0,2,50.0,0.0,50.0
TR,Berkeley,2015,ethnicity,aian,2,3.34,3.68,6,1,4,0,16.67,66.67,0.0
TR,Berkeley,2015,ethnicity,aian,3,3.68,4.0,11,6,3,0,54.55,27.27,0.0
TR,Berkeley,2015,ethnicity,asian,1,1.4,3.34,29,17,7,3,58.62,24.14,10.34
TR,Berkeley,2015,ethnicity,asian,2,3.34,3.68,118,77,24,6,65.25,20.34,5.08
TR,Berkeley,2015,ethnicity,asian,3,3.68,4.0,375,218,113,15,58.13,30.13,4.0
TR,Berkeley,2015,ethnicity,black,1,1.4,3.34,18,4,7,2,22.22,38.89,11.11
TR,Berkeley,2015,ethnicity,black,2,3.34,3.68,27,14,9,2,51.85,33.33,7.41
TR,Berkeley,2015,ethnicity,black,3,3.68,4.0,43,20,19,1,46.51,44.19,2.33
TR,Berkeley,2015,ethnicity,hispanic_latino,1,1.4,3.34,57,36,13,2,63.16,22.81,3.51
TR,Berkeley,2015,ethnicity,hispanic_latino,2,3.34,3.68,113,63,31,5,55.75,27.43,4.42
TR,Berkeley,2015,ethnicity,hispanic_latino,3,3.68,4.0,171,103,46,11,60.23,26.9,6.43
TR,Berkeley,2015,ethnicity,international,1,1.4,3.34,21,13,6,0,61.9,28.57,0.0
TR,Berkeley,2015,ethnicity,international,2,3.34,3.68,65,42,11,4,64.62,16.92,6.15
TR,Berkeley,2015,ethnicity,international,3,3.68,4.0,367,251,71,14,68.39,19.35,3.81
TR,Berkeley,2015,ethnicity,white,1,1.4,3.34,55,32,14,6,58.18,25.45,10.91
TR,Berkeley,2015,ethnicity,white,2,3.34,3.68,173,111,49,5,64.16,28.32,2.89
TR,Berkeley,2015,ethnicity,white,3,3.68,4.0,435,254,129,16,58.39,29.66,3.68
TR,Berkeley,2015,first_gen_status,first_gen,1,1.4,3.34,111,61,29,8,54.95,26.13,7.21
TR,Berkeley,2015,first_gen_status,first_gen,2,3.34,3.68,273,155,78,12,56.78,28.57,4.4
TR,Berkeley,2015,first_gen_status,first_gen,3,3.68,4.0,587,352,156,26,59.97,26.58,4.43
TR,Berkeley,2015,first_gen_status,not_first_gen,1,1.4,3.34,81,46,20,8,56.79,24.69,9.88
TR,Berkeley,2015,first_gen_status,not_first_gen,2,3.34,3.68,225,146,50,11,64.89,22.22,4.89
TR,Berkeley,2015,first_gen_status,not_first_gen,3,3.68,4.0,823,510,219,33,61.97,26.61,4.01
TR,Berkeley,2015,overall,overall,1,1.4,3.34,197,111,50,16,56.35,25.38,8.12
TR,Berkeley,2015,overall,overall,2,3.34,3.68,517,315,130,23,60.93,25.15,4.45
TR,Berkeley,2015,overall,overall,3,3.68,4.0,1451,880,392,61,60.65,27.02,4.2
TR,Berkeley,2015,pell_status,non_pell,1,1.4,3.34,62,38,13,6,61.29,20.97,9.68
TR,Berkeley,2015,pell_status,non_pell,2,3.34,3.68,216,143,47,7,66.2,21.76,3.24
TR,Berkeley,2015,pell_status,non_pell,3,3.68,4.0,785,540,162,21,68.79,20.64,2.68
TR,Berkeley,2015,pell_status,pell,1,1.4,3.34,135,73,37,10,54.07,27.41,7.41
TR,Berkeley,2015,pell_status,pell,2,3.34,3.68,301,172,83,16,57.14,27.57,5.32
TR,Berkeley,2015,pell_status,pell,3,3.68,4.0,666,340,230,40,51.05,34.53,6.01
TR,Berkeley,2016,ethnicity,aian,1,0.36,3.33,7,4,3,0,57.14,42.86,0.0
TR,Berkeley,2016,ethnicity,aian,2,3.33,3.68,6,4,1,0,66.67,16.67,0.0
TR,Berkeley,2016,ethnicity,aian,3,3.68,4.0,7,5,1,0,71.43,14.29,0.0
TR,Berkeley,2016,ethnicity,asian,1,0.36,3.33,32,20,8,1,62.5,25.0,3.12
TR,Berkeley,2016,ethnicity,asian,2,3.33,3.68,150,80,48,9,53.33,32.0,6.0
TR,Berkeley,2016,ethnicity,asian,3,3.68,4.0,429,254,139,15,59.21,32.4,3.5
TR,Berkeley,2016,ethnicity,black,1,0.36,3.33,16,11,2,0,68.75,12.5,0.0
TR,Berkeley,2016,ethnicity,black,2,3.33,3.68,38,16,17,1,42.11,44.74,2.63
TR,Berkeley,2016,ethnicity,black,3,3.68,4.0,58,35,17,1,60.34,29.31,1.72
TR,Berkeley,2016,ethnicity,hispanic_latino,1,0.36,3.33,57,35,16,2,61.4,28.07,3.51
TR,Berkeley,2016,ethnicity,hispanic_latino,2,3.33,3.68,154,89,42,5,57.79,27.27,3.25
TR,Berkeley,2016,ethnicity,hispanic_latino,3,3.68,4.0,255,140,79,9,54.9,30.98,3.53
TR,Berkeley,2016,ethnicity,international,1,0.36,3.33,8,5,1,2,62.5,12.5,25.0
TR,Berkeley,2016,ethnicity,international,2,3.33,3.68,61,39,14,3,63.93,22.95,4.92
TR,Berkeley,2016,ethnicity,international,3,3.68,4.0,373,264,65,11,70.78,17.43,2.95
TR,Berkeley,2016,ethnicity,white,1,0.36,3.33,52,29,14,2,55.77,26.92,3.85
TR,Berkeley,2016,ethnicity,white,2,3.33,3.68,190,129,36,11,67.89,18.95,5.79
TR,Berkeley,2016,ethnicity,white,3,3.68,4.0,487,296,129,14,60.78,26.49,2.87
TR,Berkeley,2016,first_gen_status,first_gen,1,0.36,3.33,99,59,23,5,59.6,23.23,5.05
TR,Berkeley,2016,first_gen_status,first_gen,2,3.33,3.68,305,172,88,19,56.39,28.85,6.23
TR,Berkeley,2016,first_gen_status,first_gen,3,3.68,4.0,700,397,219,23,56.71,31.29,3.29
TR,Berkeley,2016,first_gen_status,not_first_gen,1,0.36,3.33,79,47,22,3,59.49,27.85,3.8
TR,Berkeley,2016,first_gen_status,not_first_gen,2,3.33,3.68,288,183,68,9,63.54,23.61,3.12
TR,Berkeley,2016,first_gen_status,not_first_gen,3,3.68,4.0,919,598,219,24,65.07,23.83,2.61
TR,Berkeley,2016,overall,overall,1,0.36,3.33,179,106,45,8,59.22,25.14,4.47
TR,Berkeley,2016,overall,overall,2,3.33,3.68,616,367,163,29,59.58,26.46,4.71
TR,Berkeley,2016,overall,overall,3,3.68,4.0,1668,1027,448,50,61.57,26.86,3.0
TR,Berkeley,2016,pell_status,non_pell,1,0.36,3.33,70,44,14,3,62.86,20.0,4.29
TR,Berkeley,2016,pell_status,non_pell,2,3.33,3.68,277,187,57,8,67.51,20.58,2.89
TR,Berkeley,2016,pell_status,non_pell,3,3.68,4.0,930,664,173,25,71.4,18.6,2.69
TR,Berkeley,2016,pell_status,pell,1,0.36,3.33,109,62,31,5,56.88,28.44,4.59
TR,Berkeley,2016,pell_status,pell,2,3.33,3.68,339,180,106,21,53.1,31.27,6.19
TR,Berkeley,2016,pell_status,pell,3,3.68,4.0,738,363,275,25,49.19,37.26,3.39
TR,Berkeley,2017,ethnicity,aian,2,3.33,3.69,7,3,3,1,42.86,42.86,14.29
TR,Berkeley,2017,ethnicity,aian,3,3.69,4.0,7,5,2,0,71.43,28.57,0.0
TR,Berkeley,2017,ethnicity,asian,1,0.3,3.33,27,16,6,0,59.26,22.22,0.0
TR,Berkeley,2017,ethnicity,asian,2,3.33,3.69,185,114,49,9,61.62,26.49,4.86
TR,Berkeley,2017,ethnicity,asian,3,3.69,4.0,511,310,151,16,60.67,29.55,3.13
TR,Berkeley,2017,ethnicity,black,1,0.3,3.33,13,6,3,2,46.15,23.08,15.38
TR,Berkeley,2017,ethnicity,black,2,3.33,3.69,49,28,12,3,57.14,24.49,6.12
TR,Berkeley,2017,ethnicity,black,3,3.69,4.0,56,28,19,2,50.0,33.93,3.57
TR,Berkeley,2017,ethnicity,hispanic_latino,1,0.3,3.33,46,30,9,5,65.22,19.57,10.87
TR,Berkeley,2017,ethnicity,hispanic_latino,2,3.33,3.69,189,103,46,12,54.5,24.34,6.35
TR,Berkeley,2017,ethnicity,hispanic_latino,3,3.69,4.0,269,160,76,16,59.48,28.25,5.95
TR,Berkeley,2017,ethnicity,international,1,0.3,3.33,6,6,0,0,100.0,0.0,0.0
TR,Berkeley,2017,ethnicity,international,2,3.33,3.69,51,38,7,0,74.51,13.73,0.0
TR,Berkeley,2017,ethnicity,international,3,3.69,4.0,436,313,84,15,71.79,19.27,3.44
TR,Berkeley,2017,ethnicity,white,1,0.3,3.33,34,22,7,1,64.71,20.59,2.94
TR,Berkeley,2017,ethnicity,white,2,3.33,3.69,207,129,50,8,62.32,24.15,3.86
TR,Berkeley,2017,ethnicity,white,3,3.69,4.0,456,297,114,19,65.13,25.0,4.17
TR,Berkeley,2017,first_gen_status,first_gen,1,0.3,3.33,85,49,17,8,57.65,20.0,9.41
TR,Berkeley,2017,first_gen_status,first_gen,2,3.33,3.69,349,200,83,21,57.31,23.78,6.02
TR,Berkeley,2017,first_gen_status,first_gen,3,3.69,4.0,732,425,219,32,58.06,29.92,4.37
TR,Berkeley,2017,first_gen_status,not_first_gen,1,0.3,3.33,44,30,6,1,68.18,13.64,2.27
TR,Berkeley,2017,first_gen_status,not_first_gen,2,3.33,3.69,324,204,81,14,62.96,25.0,4.32
TR,Berkeley,2017,first_gen_status,not_first_gen,3,3.69,4.0,998,684,229,34,68.54,22.95,3.41
TR,Berkeley,2017,overall,overall,1,0.3,3.33,133,81,25,9,60.9,18.8,6.77
TR,Berkeley,2017,overall,overall,2,3.33,3.69,703,420,171,36,59.74,24.32,5.12
TR,Berkeley,2017,overall,overall,3,3.69,4.0,1777,1140,459,69,64.15,25.83,3.88
TR,Berkeley,2017,pell_status,non_pell,1,0.3,3.33,45,32,7,2,71.11,15.56,4.44
TR,Berkeley,2017,pell_status,non_pell,2,3.33,3.69,285,205,52,6,71.93,18.25,2.11
TR,Berkeley,2017,pell_status,non_pell,3,3.69,4.0,996,710,205,30,71.29,20.58,3.01
TR,Berkeley,2017,pell_status,pell,1,0.3,3.33,88,49,18,7,55.68,20.45,7.95
TR,Berkeley,2017,pell_status,pell,2,3.33,3.69,418,215,119,30,51.44,28.47,7.18
TR,Berkeley,2017,pell_status,pell,3,3.69,4.0,781,430,254,39,55.06,32.52,4.99
TR,Berkeley,2018,ethnicity,aian,1,0.32,3.34,1,1,0,0,100.0,0.0,0.0
TR,Berkeley,2018,ethnicity,aian,2,3.34,3.7,7,3,1,1,42.86,14.29,14.29
TR,Berkeley,2018,ethnicity,aian,3,3.7,4.0,4,3,0,0,75.0,0.0,0.0
TR,Berkeley,2018,ethnicity,asian,1,0.32,3.34,42,26,8,1,61.9,19.05,2.38
TR,Berkeley,2018,ethnicity,asian,2,3.34,3.7,132,67,42,7,50.76,31.82,5.3
TR,Berkeley,2018,ethnicity,asian,3,3.7,4.0,442,272,137,12,61.54,31.0,2.71
TR,Berkeley,2018,ethnicity,black,1,0.32,3.34,25,9,8,3,36.0,32.0,12.0
TR,Berkeley,2018,ethnicity,black,2,3.34,3.7,40,21,13,2,52.5,32.5,5.0
TR,Berkeley,2018,ethnicity,black,3,3.7,4.0,46,24,14,3,52.17,30.43,6.52
TR,Berkeley,2018,ethnicity,hispanic_latino,1,0.32,3.34,66,43,15,1,65.15,22.73,1.52
TR,Berkeley,2018,ethnicity,hispanic_latino,2,3.34,3.7,142,73,38,11,51.41,26.76,7.75
TR,Berkeley,2018,ethnicity,hispanic_latino,3,3.7,4.0,217,144,50,11,66.36,23.04,5.07
TR,Berkeley,2018,ethnicity,international,1,0.32,3.34,19,7,6,2,36.84,31.58,10.53
TR,Berkeley,2018,ethnicity,international,2,3.34,3.7,45,33,7,3,73.33,15.56,6.67
TR,Berkeley,2018,ethnicity,international,3,3.7,4.0,347,234,73,10,67.44,21.04,2.88
TR,Berkeley,2018,ethnicity,white,1,0.32,3.34,49,26,10,6,53.06,20.41,12.24
TR,Berkeley,2018,ethnicity,white,2,3.34,3.7,204,136,43,5,66.67,21.08,2.45
TR,Berkeley,2018,ethnicity,white,3,3.7,4.0,411,281,105,9,68.37,25.55,2.19
TR,Berkeley,2018,first_gen_status,first_gen,1,0.32,3.34,110,62,24,9,56.36,21.82,8.18
TR,Berkeley,2018,first_gen_status,first_gen,2,3.34,3.7,273,138,82,18,50.55,30.04,6.59
TR,Berkeley,2018,first_gen_status,first_gen,3,3.7,4.0,618,385,180,15,62.3,29.13,2.43
TR,Berkeley,2018,first_gen_status,not_first_gen,1,0.32,3.34,90,48,23,4,53.33,25.56,4.44
TR,Berkeley,2018,first_gen_status,not_first_gen,2,3.34,3.7,293,197,58,12,67.24,19.8,4.1
TR,Berkeley,2018,first_gen_status,not_first_gen,3,3.7,4.0,851,578,198,32,67.92,23.27,3.76
TR,Berkeley,2018,overall,overall,1,0.32,3.34,206,114,48,13,55.34,23.3,6.31
TR,Berkeley,2018,overall,overall,2,3.34,3.7,590,346,149,30,58.64,25.25,5.08
TR,Berkeley,2018,overall,overall,3,3.7,4.0,1522,994,394,47,65.31,25.89,3.09
TR,Berkeley,2018,pell_status,non_pell,1,0.32,3.34,80,49,19,4,61.25,23.75,5.0
TR,Berkeley,2018,pell_status,non_pell,2,3.34,3.7,232,169,36,9,72.84,15.52,3.88
TR,Berkeley,2018,pell_status,non_pell,3,3.7,4.0,859,624,162,24,72.64,18.86,2.79
TR,Berkeley,2018,pell_status,pell,1,0.32,3.34,126,65,29,9,51.59,23.02,7.14
TR,Berkeley,2018,pell_status,pell,2,3.34,3.7,358,177,113,21,49.44,31.56,5.87
TR,Berkeley,2018,pell_status,pell,3,3.7,4.0,663,370,232,23,55.81,34.99,3.47
TR,Berkeley,2019,ethnicity,aian,1,0.32,3.38,5,3,1,0,60.0,20.0,0.0
TR,Berkeley,2019,ethnicity,aian,2,3.38,3.73,6,2,2,1,33.33,33.33,16.67
TR,Berkeley,2019,ethnicity,aian,3,3.73,4.0,6,4,2,0,66.67,33.33,0.0
TR,Berkeley,2019,ethnicity,asian,1,0.32,3.38,57,29,18,4,50.88,31.58,7.02
TR,Berkeley,2019,ethnicity,asian,2,3.38,3.73,190,124,39,6,65.26,20.53,3.16
TR,Berkeley,2019,ethnicity,asian,3,3.73,4.0,525,320,164,17,60.95,31.24,3.24
TR,Berkeley,2019,ethnicity,black,1,0.32,3.38,28,12,9,5,42.86,32.14,17.86
TR,Berkeley,2019,ethnicity,black,2,3.38,3.73,50,19,14,6,38.0,28.0,12.0
TR,Berkeley,2019,ethnicity,black,3,3.73,4.0,60,32,19,3,53.33,31.67,5.0
TR,Berkeley,2019,ethnicity,hispanic_latino,1,0.32,3.38,85,44,23,5,51.76,27.06,5.88
TR,Berkeley,2019,ethnicity,hispanic_latino,2,3.38,3.73,178,98,49,8,55.06,27.53,4.49
TR,Berkeley,2019,ethnicity,hispanic_latino,3,3.73,4.0,253,152,70,14,60.08,27.67,5.53
TR,Berkeley,2019,ethnicity,international,1,0.32,3.38,8,5,1,1,62.5,12.5,12.5
TR,Berkeley,2019,ethnicity,international,2,3.38,3.73,41,28,13,0,68.29,31.71,0.0
TR,Berkeley,2019,ethnicity,international,3,3.73,4.0,322,206,77,12,63.98,23.91,3.73
TR,Berkeley,2019,ethnicity,white,1,0.32,3.38,67,39,13,5,58.21,19.4,7.46
TR,Berkeley,2019,ethnicity,white,2,3.38,3.73,183,111,42,11,60.66,22.95,6.01
TR,Berkeley,2019,ethnicity,white,3,3.73,4.0,391,242,104,17,61.89,26.6,4.35
TR,Berkeley,2019,first_gen_status,first_gen,1,0.32,3.38,131,65,38,11,49.62,29.01,8.4
TR,Berkeley,2019,first_gen_status,first_gen,2,3.38,3.73,320,175,92,18,54.69,28.75,5.62
TR,Berkeley,2019,first_gen_status,first_gen,3,3.73,4.0,695,424,198,28,61.01,28.49,4.03
TR,Berkeley,2019,first_gen_status,not_first_gen,1,0.32,3.38,114,63,27,8,55.26,23.68,7.02
TR,Berkeley,2019,first_gen_status,not_first_gen,2,3.38,3.73,330,209,70,13,63.33,21.21,3.94
TR,Berkeley,2019,first_gen_status,not_first_gen,3,3.73,4.0,851,530,227,38,62.28,26.67,4.47
TR,Berkeley,2019,overall,overall,1,0.32,3.38,255,133,67,20,52.16,26.27,7.84
TR,Berkeley,2019,overall,overall,2,3.38,3.73,672,394,168,33,58.63,25.0,4.91
TR,Berkeley,2019,overall,overall,3,3.73,4.0,1605,984,444,68,61.31,27.66,4.24
TR,Berkeley,2019,pell_status,non_pell,1,0.32,3.38,98,64,18,3,65.31,18.37,3.06
TR,Berkeley,2019,pell_status,non_pell,2,3.38,3.73,301,210,62,8,69.77,20.6,2.66
TR,Berkeley,2019,pell_status,non_pell,3,3.73,4.0,881,579,222,28,65.72,25.2,3.18
TR,Berkeley,2019,pell_status,pell,1,0.32,3.38,157,69,49,17,43.95,31.21,10.83
TR,Berkeley,2019,pell_status,pell,2,3.38,3.73,371,184,106,25,49.6,28.57,6.74
TR,Berkeley,2019,pell_status,pell,3,3.73,4.0,724,405,222,40,55.94,30.66,5.52
TR,Berkeley,2020,ethnicity,aian,1,1.25,3.39,6,2,2,0,33.33,33.33,0.0
TR,Berkeley,2020,ethnicity,aian,2,3.39,3.74,7,5,1,0,71.43,14.29,0.0
TR,Berkeley,2020,ethnicity,aian,3,3.74,4.0,6,2,4,0,33.33,66.67,0.0
TR,Berkeley,2020,ethnicity,asian,1,1.25,3.39,53,31,16,3,58.49,30.19,5.66
TR,Berkeley,2020,ethnicity,asian,2,3.39,3.74,170,96,51,10,56.47,30.0,5.88
TR,Berkeley,2020,ethnicity,asian,3,3.74,4.0,477,277,152,13,58.07,31.87,2.73
TR,Berkeley,2020,ethnicity,black,1,1.25,3.39,26,11,7,3,42.31,26.92,11.54
TR,Berkeley,2020,ethnicity,black,2,3.39,3.74,41,23,12,1,56.1,29.27,2.44
TR,Berkeley,2020,ethnicity,black,3,3.74,4.0,47,24,14,2,51.06,29.79,4.26
TR,Berkeley,2020,ethnicity,hispanic_latino,1,1.25,3.39,122,51,33,7,41.8,27.05,5.74
TR,Berkeley,2020,ethnicity,hispanic_latino,2,3.39,3.74,204,114,57,4,55.88,27.94,1.96
TR,Berkeley,2020,ethnicity,hispanic_latino,3,3.74,4.0,245,138,72,12,56.33,29.39,4.9
TR,Berkeley,2020,ethnicity,international,1,1.25,3.39,13,3,6,1,23.08,46.15,7.69
TR,Berkeley,2020,ethnicity,international,2,3.39,3.74,65,37,19,4,56.92,29.23,6.15
TR,Berkeley,2020,ethnicity,international,3,3.74,4.0,282,171,71,17,60.64,25.18,6.03
TR,Berkeley,2020,ethnicity,white,1,1.25,3.39,70,40,12,4,57.14,17.14,5.71
TR,Berkeley,2020,ethnicity,white,2,3.39,3.74,161,99,42,4,61.49,26.09,2.48
TR,Berkeley,2020,ethnicity,white,3,3.74,4.0,398,237,113,15,59.55,28.39,3.77
TR,Berkeley,2020,first_gen_status,first_gen,1,1.25,3.39,173,76,47,10,43.93,27.17,5.78
TR,Berkeley,2020,first_gen_status,first_gen,2,3.39,3.74,363,207,98,16,57.02,27.0,4.41
TR,Berkeley,2020,first_gen_status,first_gen,3,3.74,4.0,588,358,160,19,60.88,27.21,3.23
TR,Berkeley,2020,first_gen_status,not_first_gen,1,1.25,3.39,119,63,28,9,52.94,23.53,7.56
TR,Berkeley,2020,first_gen_status,not_first_gen,2,3.39,3.74,288,170,84,9,59.03,29.17,3.12
TR,Berkeley,2020,first_gen_status,not_first_gen,3,3.74,4.0,875,488,275,40,55.77,31.43,4.57
TR,Berkeley,2020,overall,overall,1,1.25,3.39,303,144,78,19,47.52,25.74,6.27
TR,Berkeley,2020,overall,overall,2,3.39,3.74,668,386,187,25,57.78,27.99,3.74
TR,Berkeley,2020,overall,overall,3,3.74,4.0,1504,870,447,61,57.85,29.72,4.06
TR,Berkeley,2020,pell_status,non_pell,1,1.25,3.39,103,53,25,3,51.46,24.27,2.91
TR,Berkeley,2020,pell_status,non_pell,2,3.39,3.74,328,208,90,12,63.41,27.44,3.66
TR,Berkeley,2020,pell_status,non_pell,3,3.74,4.0,867,543,237,30,62.63,27.34,3.46
TR,Berkeley,2020,pell_status,pell,1,1.25,3.39,200,91,53,16,45.5,26.5,8.0
TR,Berkeley,2020,pell_status,pell,2,3.39,3.74,340,178,97,13,52.35,28.53,3.82
TR,Berkeley,2020,pell_status,pell,3,3.74,4.0,637,327,210,31,51.33,32.97,4.87
TR,Berkeley,2021,ethnicity,aian,1,1.0,3.5,4,0,1,1,0.0,25.0,25.0
TR,Berkeley,2021,ethnicity,aian,2,3.5,3.82,6,2,0,3,33.33,0.0,50.0
TR,Berkeley,2021,ethnicity,aian,3,3.82,4.0,6,3,2,0,50.0,33.33,0.0
TR,Berkeley,2021,ethnicity,asian,1,1.0,3.5,91,58,17,0,63.74,18.68,0.0
TR,Berkeley,2021,ethnicity,asian,2,3.5,3.82,264,159,71,12,60.23,26.89,4.55
TR,Berkeley,2021,ethnicity,asian,3,3.82,4.0,480,289,147,19,60.21,30.63,3.96
TR,Berkeley,2021,ethnicity,black,1,1.0,3.5,38,21,8,2,55.26,21.05,5.26
TR,Berkeley,2021,ethnicity,black,2,3.5,3.82,41,24,12,3,58.54,29.27,7.32
TR,Berkeley,2021,ethnicity,black,3,3.82,4.0,45,24,15,3,53.33,33.33,6.67
TR,Berkeley,2021,ethnicity,hispanic_latino,1,1.0,3.5,141,78,41,5,55.32,29.08,3.55
TR,Berkeley,2021,ethnicity,hispanic_latino,2,3.5,3.82,259,156,68,9,60.23,26.25,3.47
TR,Berkeley,2021,ethnicity,hispanic_latino,3,3.82,4.0,199,120,60,4,60.3,30.15,2.01
TR,Berkeley,2021,ethnicity,international,1,1.0,3.5,24,10,10,2,41.67,41.67,8.33
TR,Berkeley,2021,ethnicity,international,2,3.5,3.82,94,62,16,6,65.96,17.02,6.38
TR,Berkeley,2021,ethnicity,international,3,3.82,4.0,311,188,78,9,60.45,25.08,2.89
TR,Berkeley,2021,ethnicity,white,1,1.0,3.5,89,57,20,1,64.04,22.47,1.12
TR,Berkeley,2021,ethnicity,white,2,3.5,3.82,190,114,48,5,60.0,25.26,2.63
TR,Berkeley,2021,ethnicity,white,3,3.82,4.0,302,177,91,15,58.61,30.13,4.97
TR,Berkeley,2021,first_gen_status,first_gen,1,1.0,3.5,247,138,70,8,55.87,28.34,3.24
TR,Berkeley,2021,first_gen_status,first_gen,2,3.5,3.82,454,263,117,26,57.93,25.77,5.73
