level,family,subgroup,school,cohort,measure,rate_pct,numer,denom
FR,eth,asian,Special,2021,ret1,94.69,232,245
FR,eth,asian,Special,2021,ret2,92.65,227,245
FR,eth,asian,Special,2022,ret1,93.06,134,144
FR,eth,asian,Special,2022,ret2,92.36,133,144
FR,eth,asian,Special,2023,ret1,93.6,117,125
FR,eth,asian,Special,2023,ret2,85.6,107,125
FR,eth,asian,Special,2024,ret1,92.41,134,145
FR,eth,black,Arts & Humanities,2019,grad5,68.75,11,16
FR,eth,black,Arts & Humanities,2019,grad6,68.75,11,16
FR,eth,black,Arts & Humanities,2019,ret1,93.75,15,16
FR,eth,black,Arts & Humanities,2019,ret2,81.25,13,16
FR,eth,black,Arts & Humanities,2020,ret1,84.62,11,13
FR,eth,black,Arts & Humanities,2022,ret1,81.82,18,22
FR,eth,black,Arts & Humanities,2022,ret2,81.82,18,22
FR,eth,black,Arts & Humanities,2023,ret1,90.0,18,20
FR,eth,black,Arts & Humanities,2023,ret2,90.0,18,20
FR,eth,black,Arts & Humanities,2024,ret1,100.0,18,18
FR,eth,black,Biology,2013,grad4,50.0,19,38
FR,eth,black,Biology,2013,grad5,78.95,30,38
FR,eth,black,Biology,2013,grad6,78.95,30,38
FR,eth,black,Biology,2013,ret1,94.74,36,38
FR,eth,black,Biology,2013,ret2,86.84,33,38
FR,eth,black,Biology,2014,grad4,59.38,19,32
FR,eth,black,Biology,2014,grad5,84.38,27,32
FR,eth,black,Biology,2014,grad6,84.38,27,32
FR,eth,black,Biology,2014,ret1,93.75,30,32
FR,eth,black,Biology,2014,ret2,93.75,30,32
FR,eth,black,Biology,2015,grad4,63.64,14,22
FR,eth,black,Biology,2015,grad5,86.36,19,22
FR,eth,black,Biology,2015,grad6,86.36,19,22
FR,eth,black,Biology,2015,ret1,95.45,21,22
FR,eth,black,Biology,2015,ret2,86.36,19,22
FR,eth,black,Biology,2016,grad4,69.7,23,33
FR,eth,black,Biology,2016,grad5,75.76,25,33
FR,eth,black,Biology,2016,grad6,84.85,28,33
FR,eth,black,Biology,2016,ret1,93.94,31,33
FR,eth,black,Biology,2016,ret2,87.88,29,33
FR,eth,black,Biology,2017,grad4,60.0,27,45
FR,eth,black,Biology,2017,grad5,75.56,34,45
FR,eth,black,Biology,2017,grad6,77.78,35,45
FR,eth,black,Biology,2017,ret1,88.89,40,45
FR,eth,black,Biology,2017,ret2,88.89,40,45
FR,eth,black,Biology,2018,grad4,48.57,17,35
FR,eth,black,Biology,2018,grad5,62.86,22,35
FR,eth,black,Biology,2018,grad6,77.14,27,35
FR,eth,black,Biology,2018,ret1,94.29,33,35
FR,eth,black,Biology,2018,ret2,94.29,33,35
FR,eth,black,Biology,2019,grad4,56.82,25,44
FR,eth,black,Biology,2019,grad5,63.64,28,44
FR,eth,black,Biology,2019,grad6,63.64,28,44
FR,eth,black,Biology,2019,ret1,88.64,39,44
FR,eth,black,Biology,2019,ret2,86.36,38,44
FR,eth,black,Biology,2020,grad4,56.82,25,44
FR,eth,black,Biology,2020,grad5,81.82,36,44
FR,eth,black,Biology,2020,ret1,88.64,39,44
FR,eth,black,Biology,2020,ret2,81.82,36,44
FR,eth,black,Biology,2021,grad4,66.67,34,51
FR,eth,black,Biology,2021,ret1,90.2,46,51
FR,eth,black,Biology,2021,ret2,92.16,47,51
FR,eth,black,Biology,2022,ret1,94.34,50,53
FR,eth,black,Biology,2022,ret2,88.68,47,53
FR,eth,black,Biology,2023,ret1,90.57,48,53
FR,eth,black,Biology,2023,ret2,90.57,48,53
FR,eth,black,Biology,2024,ret1,90.74,49,54
FR,eth,black,Engineering,2013,grad5,70.0,14,20
FR,eth,black,Engineering,2013,grad6,75.0,15,20
FR,eth,black,Engineering,2013,ret1,90.0,18,20
FR,eth,black,Engineering,2013,ret2,80.0,16,20
FR,eth,black,Engineering,2014,ret1,100.0,11,11
FR,eth,black,Engineering,2014,ret2,100.0,11,11
FR,eth,black,Engineering,2015,grad5,85.71,12,14
FR,eth,black,Engineering,2015,grad6,85.71,12,14
FR,eth,black,Engineering,2015,ret1,92.86,13,14
FR,eth,black,Engineering,2015,ret2,92.86,13,14
FR,eth,black,Engineering,2016,ret1,91.67,11,12
FR,eth,black,Engineering,2016,ret2,83.33,10,12
FR,eth,black,Engineering,2017,ret1,83.33,10,12
FR,eth,black,Engineering,2017,ret2,83.33,10,12
FR,eth,black,Engineering,2018,grad4,70.0,14,20
FR,eth,black,Engineering,2018,grad5,75.0,15,20
FR,eth,black,Engineering,2018,grad6,80.0,16,20
FR,eth,black,Engineering,2018,ret1,95.0,19,20
FR,eth,black,Engineering,2018,ret2,90.0,18,20
FR,eth,black,Engineering,2019,grad6,90.91,10,11
FR,eth,black,Engineering,2019,ret1,90.91,10,11
FR,eth,black,Engineering,2019,ret2,90.91,10,11
FR,eth,black,Engineering,2020,grad4,57.14,16,28
FR,eth,black,Engineering,2020,grad5,64.29,18,28
FR,eth,black,Engineering,2020,ret1,96.43,27,28
FR,eth,black,Engineering,2020,ret2,89.29,25,28
FR,eth,black,Engineering,2021,grad4,41.03,16,39
FR,eth,black,Engineering,2021,ret1,84.62,33,39
FR,eth,black,Engineering,2021,ret2,82.05,32,39
FR,eth,black,Engineering,2022,ret1,89.29,25,28
FR,eth,black,Engineering,2022,ret2,85.71,24,28
FR,eth,black,Engineering,2023,ret1,88.57,31,35
FR,eth,black,Engineering,2023,ret2,74.29,26,35
FR,eth,black,Engineering,2024,ret1,85.71,30,35
FR,eth,black,Physical Sciences,2013,grad6,76.92,10,13
FR,eth,black,Physical Sciences,2013,ret1,92.31,12,13
FR,eth,black,Physical Sciences,2013,ret2,76.92,10,13
FR,eth,black,Physical Sciences,2016,grad5,82.35,14,17
FR,eth,black,Physical Sciences,2016,grad6,82.35,14,17
FR,eth,black,Physical Sciences,2016,ret1,100.0,17,17
FR,eth,black,Physical Sciences,2016,ret2,100.0,17,17
FR,eth,black,Physical Sciences,2017,grad6,100.0,10,10
FR,eth,black,Physical Sciences,2017,ret1,100.0,10,10
FR,eth,black,Physical Sciences,2017,ret2,100.0,10,10
FR,eth,black,Physical Sciences,2018,grad4,65.22,15,23
FR,eth,black,Physical Sciences,2018,grad5,69.57,16,23
FR,eth,black,Physical Sciences,2018,grad6,78.26,18,23
FR,eth,black,Physical Sciences,2018,ret1,95.65,22,23
FR,eth,black,Physical Sciences,2018,ret2,91.3,21,23
FR,eth,black,Physical Sciences,2019,grad4,51.72,15,29
FR,eth,black,Physical Sciences,2019,grad5,68.97,20,29
FR,eth,black,Physical Sciences,2019,grad6,72.41,21,29
FR,eth,black,Physical Sciences,2019,ret1,93.1,27,29
FR,eth,black,Physical Sciences,2019,ret2,82.76,24,29
FR,eth,black,Physical Sciences,2020,grad4,72.22,13,18
FR,eth,black,Physical Sciences,2020,grad5,88.89,16,18
FR,eth,black,Physical Sciences,2020,ret1,94.44,17,18
FR,eth,black,Physical Sciences,2020,ret2,88.89,16,18
FR,eth,black,Physical Sciences,2021,grad4,70.0,14,20
FR,eth,black,Physical Sciences,2021,ret1,85.0,17,20
FR,eth,black,Physical Sciences,2021,ret2,85.0,17,20
FR,eth,black,Physical Sciences,2022,ret1,90.91,20,22
FR,eth,black,Physical Sciences,2022,ret2,90.91,20,22
FR,eth,black,Physical Sciences,2023,ret1,100.0,24,24
FR,eth,black,Physical Sciences,2023,ret2,95.83,23,24
FR,eth,black,Physical Sciences,2024,ret1,80.95,17,21
FR,eth,black,Social Sciences,2013,grad4,57.14,12,21
FR,eth,black,Social Sciences,2013,grad5,76.19,16,21
FR,eth,black,Social Sciences,2013,grad6,85.71,18,21
FR,eth,black,Social Sciences,2013,ret1,95.24,20,21
FR,eth,black,Social Sciences,2013,ret2,90.48,19,21
FR,eth,black,Social Sciences,2014,grad4,66.67,12,18
FR,eth,black,Social Sciences,2014,grad5,72.22,13,18
FR,eth,black,Social Sciences,2014,grad6,72.22,13,18
FR,eth,black,Social Sciences,2014,ret1,88.89,16,18
FR,eth,black,Social Sciences,2014,ret2,72.22,13,18
FR,eth,black,Social Sciences,2015,grad4,75.0,12,16
FR,eth,black,Social Sciences,2015,grad5,87.5,14,16
FR,eth,black,Social Sciences,2015,grad6,93.75,15,16
FR,eth,black,Social Sciences,2015,ret1,93.75,15,16
FR,eth,black,Social Sciences,2015,ret2,93.75,15,16
FR,eth,black,Social Sciences,2016,grad4,55.26,21,38
FR,eth,black,Social Sciences,2016,grad5,71.05,27,38
FR,eth,black,Social Sciences,2016,grad6,73.68,28,38
FR,eth,black,Social Sciences,2016,ret1,92.11,35,38
FR,eth,black,Social Sciences,2016,ret2,92.11,35,38
FR,eth,black,Social Sciences,2017,grad4,81.82,27,33
FR,eth,black,Social Sciences,2017,grad5,87.88,29,33
FR,eth,black,Social Sciences,2017,grad6,93.94,31,33
FR,eth,black,Social Sciences,2017,ret1,96.97,32,33
FR,eth,black,Social Sciences,2017,ret2,96.97,32,33
FR,eth,black,Social Sciences,2018,grad4,63.64,28,44
FR,eth,black,Social Sciences,2018,grad5,70.45,31,44
FR,eth,black,Social Sciences,2018,grad6,79.55,35,44
FR,eth,black,Social Sciences,2018,ret1,93.18,41,44
FR,eth,black,Social Sciences,2018,ret2,88.64,39,44
FR,eth,black,Social Sciences,2019,grad4,66.67,32,48
FR,eth,black,Social Sciences,2019,grad5,81.25,39,48
FR,eth,black,Social Sciences,2019,grad6,83.33,40,48
FR,eth,black,Social Sciences,2019,ret1,95.83,46,48
FR,eth,black,Social Sciences,2019,ret2,87.5,42,48
FR,eth,black,Social Sciences,2020,grad4,69.49,41,59
FR,eth,black,Social Sciences,2020,grad5,76.27,45,59
FR,eth,black,Social Sciences,2020,ret1,94.92,56,59
FR,eth,black,Social Sciences,2020,ret2,88.14,52,59
FR,eth,black,Social Sciences,2021,grad4,60.71,34,56
FR,eth,black,Social Sciences,2021,ret1,85.71,48,56
FR,eth,black,Social Sciences,2021,ret2,83.93,47,56
FR,eth,black,Social Sciences,2022,ret1,93.83,76,81
FR,eth,black,Social Sciences,2022,ret2,86.42,70,81
FR,eth,black,Social Sciences,2023,ret1,86.36,76,88
FR,eth,black,Social Sciences,2023,ret2,76.14,67,88
FR,eth,black,Social Sciences,2024,ret1,95.18,79,83
FR,eth,black,Special,2013,grad4,62.5,10,16
FR,eth,black,Special,2013,grad5,75.0,12,16
FR,eth,black,Special,2013,grad6,81.25,13,16
FR,eth,black,Special,2013,ret1,87.5,14,16
FR,eth,black,Special,2013,ret2,75.0,12,16
FR,eth,black,Special,2014,ret1,100.0,14,14
FR,eth,black,Special,2014,ret2,85.71,12,14
FR,eth,black,Special,2016,grad4,61.54,16,26
FR,eth,black,Special,2016,grad5,73.08,19,26
FR,eth,black,Special,2016,grad6,76.92,20,26
FR,eth,black,Special,2016,ret1,92.31,24,26
FR,eth,black,Special,2016,ret2,84.62,22,26
FR,eth,black,Special,2017,grad4,66.67,10,15
FR,eth,black,Special,2017,grad5,73.33,11,15
FR,eth,black,Special,2017,grad6,73.33,11,15
FR,eth,black,Special,2017,ret1,93.33,14,15
FR,eth,black,Special,2017,ret2,86.67,13,15
FR,eth,black,Special,2018,grad5,56.0,14,25
FR,eth,black,Special,2018,grad6,60.0,15,25
FR,eth,black,Special,2018,ret1,76.0,19,25
FR,eth,black,Special,2018,ret2,72.0,18,25
FR,eth,black,Special,2019,grad4,52.38,11,21
FR,eth,black,Special,2019,grad5,71.43,15,21
FR,eth,black,Special,2019,grad6,71.43,15,21
FR,eth,black,Special,2019,ret1,85.71,18,21
FR,eth,black,Special,2019,ret2,76.19,16,21
FR,eth,black,Special,2020,ret1,92.31,12,13
FR,eth,black,Special,2020,ret2,76.92,10,13
FR,eth,black,Special,2021,grad4,42.86,12,28
FR,eth,black,Special,2021,ret1,71.43,20,28
FR,eth,black,Special,2021,ret2,67.86,19,28
FR,eth,black,Special,2022,ret1,83.87,26,31
FR,eth,black,Special,2022,ret2,70.97,22,31
FR,eth,black,Special,2023,ret1,92.86,13,14
FR,eth,black,Special,2023,ret2,85.71,12,14
FR,eth,black,Special,2024,ret1,94.44,17,18
FR,eth,hispanic_latino,Arts & Humanities,2013,grad4,51.61,16,31
FR,eth,hispanic_latino,Arts & Humanities,2013,grad5,83.87,26,31
FR,eth,hispanic_latino,Arts & Humanities,2013,grad6,83.87,26,31
FR,eth,hispanic_latino,Arts & Humanities,2013,ret1,93.55,29,31
FR,eth,hispanic_latino,Arts & Humanities,2013,ret2,83.87,26,31
FR,eth,hispanic_latino,Arts & Humanities,2014,grad4,74.29,26,35
FR,eth,hispanic_latino,Arts & Humanities,2014,grad5,82.86,29,35
FR,eth,hispanic_latino,Arts & Humanities,2014,grad6,82.86,29,35
FR,eth,hispanic_latino,Arts & Humanities,2014,ret1,88.57,31,35
FR,eth,hispanic_latino,Arts & Humanities,2014,ret2,88.57,31,35
FR,eth,hispanic_latino,Arts & Humanities,2015,grad4,65.62,21,32
FR,eth,hispanic_latino,Arts & Humanities,2015,grad5,78.12,25,32
FR,eth,hispanic_latino,Arts & Humanities,2015,grad6,84.38,27,32
FR,eth,hispanic_latino,Arts & Humanities,2015,ret1,100.0,32,32
FR,eth,hispanic_latino,Arts & Humanities,2015,ret2,90.62,29,32
FR,eth,hispanic_latino,Arts & Humanities,2016,grad4,73.47,36,49
FR,eth,hispanic_latino,Arts & Humanities,2016,grad5,85.71,42,49
FR,eth,hispanic_latino,Arts & Humanities,2016,grad6,91.84,45,49
FR,eth,hispanic_latino,Arts & Humanities,2016,ret1,97.96,48,49
FR,eth,hispanic_latino,Arts & Humanities,2016,ret2,87.76,43,49
FR,eth,hispanic_latino,Arts & Humanities,2017,grad4,68.25,43,63
FR,eth,hispanic_latino,Arts & Humanities,2017,grad5,73.02,46,63
FR,eth,hispanic_latino,Arts & Humanities,2017,grad6,73.02,46,63
FR,eth,hispanic_latino,Arts & Humanities,2017,ret1,93.65,59,63
FR,eth,hispanic_latino,Arts & Humanities,2017,ret2,88.89,56,63
FR,eth,hispanic_latino,Arts & Humanities,2018,grad4,60.49,49,81
FR,eth,hispanic_latino,Arts & Humanities,2018,grad5,69.14,56,81
FR,eth,hispanic_latino,Arts & Humanities,2018,grad6,75.31,61,81
FR,eth,hispanic_latino,Arts & Humanities,2018,ret1,85.19,69,81
FR,eth,hispanic_latino,Arts & Humanities,2018,ret2,82.72,67,81
FR,eth,hispanic_latino,Arts & Humanities,2019,grad4,58.49,31,53
FR,eth,hispanic_latino,Arts & Humanities,2019,grad5,67.92,36,53
FR,eth,hispanic_latino,Arts & Humanities,2019,grad6,69.81,37,53
FR,eth,hispanic_latino,Arts & Humanities,2019,ret1,90.57,48,53
FR,eth,hispanic_latino,Arts & Humanities,2019,ret2,79.25,42,53
FR,eth,hispanic_latino,Arts & Humanities,2020,grad4,78.18,43,55
FR,eth,hispanic_latino,Arts & Humanities,2020,grad5,85.45,47,55
FR,eth,hispanic_latino,Arts & Humanities,2020,ret1,96.36,53,55
FR,eth,hispanic_latino,Arts & Humanities,2020,ret2,90.91,50,55
FR,eth,hispanic_latino,Arts & Humanities,2021,grad4,61.73,50,81
FR,eth,hispanic_latino,Arts & Humanities,2021,ret1,86.42,70,81
FR,eth,hispanic_latino,Arts & Humanities,2021,ret2,79.01,64,81
FR,eth,hispanic_latino,Arts & Humanities,2022,ret1,95.83,92,96
FR,eth,hispanic_latino,Arts & Humanities,2022,ret2,89.58,86,96
FR,eth,hispanic_latino,Arts & Humanities,2023,ret1,88.68,94,106
FR,eth,hispanic_latino,Arts & Humanities,2023,ret2,85.85,91,106
FR,eth,hispanic_latino,Arts & Humanities,2024,ret1,86.9,73,84
FR,eth,hispanic_latino,Biology,2013,grad4,57.71,116,201
FR,eth,hispanic_latino,Biology,2013,grad5,82.09,165,201
FR,eth,hispanic_latino,Biology,2013,grad6,84.58,170,201
FR,eth,hispanic_latino,Biology,2013,ret1,97.01,195,201
FR,eth,hispanic_latino,Biology,2013,ret2,89.55,180,201
FR,eth,hispanic_latino,Biology,2014,grad4,56.42,123,218
FR,eth,hispanic_latino,Biology,2014,grad5,72.48,158,218
FR,eth,hispanic_latino,Biology,2014,grad6,79.36,173,218
FR,eth,hispanic_latino,Biology,2014,ret1,91.28,199,218
FR,eth,hispanic_latino,Biology,2014,ret2,88.07,192,218
FR,eth,hispanic_latino,Biology,2015,grad4,62.69,121,193
FR,eth,hispanic_latino,Biology,2015,grad5,81.87,158,193
FR,eth,hispanic_latino,Biology,2015,grad6,84.46,163,193
FR,eth,hispanic_latino,Biology,2015,ret1,95.85,185,193
FR,eth,hispanic_latino,Biology,2015,ret2,91.71,177,193
FR,eth,hispanic_latino,Biology,2016,grad4,61.27,193,315
FR,eth,hispanic_latino,Biology,2016,grad5,80.95,255,315
FR,eth,hispanic_latino,Biology,2016,grad6,84.13,265,315
FR,eth,hispanic_latino,Biology,2016,ret1,92.38,291,315
FR,eth,hispanic_latino,Biology,2016,ret2,88.89,280,315
FR,eth,hispanic_latino,Biology,2017,grad4,69.16,213,308
FR,eth,hispanic_latino,Biology,2017,grad5,79.55,245,308
FR,eth,hispanic_latino,Biology,2017,grad6,83.12,256,308
FR,eth,hispanic_latino,Biology,2017,ret1,92.21,284,308
FR,eth,hispanic_latino,Biology,2017,ret2,85.71,264,308
FR,eth,hispanic_latino,Biology,2018,grad4,60.26,188,312
FR,eth,hispanic_latino,Biology,2018,grad5,73.72,230,312
FR,eth,hispanic_latino,Biology,2018,grad6,75.96,237,312
FR,eth,hispanic_latino,Biology,2018,ret1,90.71,283,312
FR,eth,hispanic_latino,Biology,2018,ret2,85.26,266,312
FR,eth,hispanic_latino,Biology,2019,grad4,60.48,202,334
FR,eth,hispanic_latino,Biology,2019,grad5,73.35,245,334
FR,eth,hispanic_latino,Biology,2019,grad6,76.35,255,334
FR,eth,hispanic_latino,Biology,2019,ret1,92.51,309,334
FR,eth,hispanic_latino,Biology,2019,ret2,85.93,287,334
FR,eth,hispanic_latino,Biology,2020,grad4,67.29,179,266
FR,eth,hispanic_latino,Biology,2020,grad5,75.94,202,266
FR,eth,hispanic_latino,Biology,2020,ret1,92.11,245,266
FR,eth,hispanic_latino,Biology,2020,ret2,86.84,231,266
FR,eth,hispanic_latino,Biology,2021,grad4,67.46,228,338
FR,eth,hispanic_latino,Biology,2021,ret1,87.87,297,338
FR,eth,hispanic_latino,Biology,2021,ret2,84.62,286,338
FR,eth,hispanic_latino,Biology,2022,ret1,92.84,337,363
FR,eth,hispanic_latino,Biology,2022,ret2,90.91,330,363
FR,eth,hispanic_latino,Biology,2023,ret1,92.97,410,441
FR,eth,hispanic_latino,Biology,2023,ret2,88.66,391,441
FR,eth,hispanic_latino,Biology,2024,ret1,91.52,356,389
FR,eth,hispanic_latino,Engineering,2013,grad4,47.78,97,203
FR,eth,hispanic_latino,Engineering,2013,grad5,74.88,152,203
FR,eth,hispanic_latino,Engineering,2013,grad6,79.8,162,203
FR,eth,hispanic_latino,Engineering,2013,ret1,96.06,195,203
FR,eth,hispanic_latino,Engineering,2013,ret2,88.18,179,203
FR,eth,hispanic_latino,Engineering,2014,grad4,37.86,39,103
FR,eth,hispanic_latino,Engineering,2014,grad5,76.7,79,103
FR,eth,hispanic_latino,Engineering,2014,grad6,83.5,86,103
FR,eth,hispanic_latino,Engineering,2014,ret1,92.23,95,103
FR,eth,hispanic_latino,Engineering,2014,ret2,88.35,91,103
FR,eth,hispanic_latino,Engineering,2015,grad4,48.28,56,116
FR,eth,hispanic_latino,Engineering,2015,grad5,79.31,92,116
FR,eth,hispanic_latino,Engineering,2015,grad6,87.07,101,116
FR,eth,hispanic_latino,Engineering,2015,ret1,92.24,107,116
FR,eth,hispanic_latino,Engineering,2015,ret2,89.66,104,116
FR,eth,hispanic_latino,Engineering,2016,grad4,46.85,52,111
FR,eth,hispanic_latino,Engineering,2016,grad5,79.28,88,111
FR,eth,hispanic_latino,Engineering,2016,grad6,82.88,92,111
FR,eth,hispanic_latino,Engineering,2016,ret1,95.5,106,111
FR,eth,hispanic_latino,Engineering,2016,ret2,93.69,104,111
FR,eth,hispanic_latino,Engineering,2017,grad4,59.62,158,265
FR,eth,hispanic_latino,Engineering,2017,grad5,78.11,207,265
FR,eth,hispanic_latino,Engineering,2017,grad6,81.51,216,265
FR,eth,hispanic_latino,Engineering,2017,ret1,93.96,249,265
FR,eth,hispanic_latino,Engineering,2017,ret2,88.3,234,265
FR,eth,hispanic_latino,Engineering,2018,grad4,55.91,123,220
FR,eth,hispanic_latino,Engineering,2018,grad5,75.45,166,220
FR,eth,hispanic_latino,Engineering,2018,grad6,79.55,175,220
FR,eth,hispanic_latino,Engineering,2018,ret1,93.18,205,220
FR,eth,hispanic_latino,Engineering,2018,ret2,90.0,198,220
FR,eth,hispanic_latino,Engineering,2019,grad4,56.08,106,189
FR,eth,hispanic_latino,Engineering,2019,grad5,71.96,136,189
FR,eth,hispanic_latino,Engineering,2019,grad6,78.84,149,189
FR,eth,hispanic_latino,Engineering,2019,ret1,96.83,183,189
FR,eth,hispanic_latino,Engineering,2019,ret2,91.53,173,189
FR,eth,hispanic_latino,Engineering,2020,grad4,55.85,105,188
FR,eth,hispanic_latino,Engineering,2020,grad5,77.66,146,188
FR,eth,hispanic_latino,Engineering,2020,ret1,92.55,174,188
FR,eth,hispanic_latino,Engineering,2020,ret2,86.7,163,188
FR,eth,hispanic_latino,Engineering,2021,grad4,54.39,161,296
FR,eth,hispanic_latino,Engineering,2021,ret1,90.2,267,296
FR,eth,hispanic_latino,Engineering,2021,ret2,86.49,256,296
FR,eth,hispanic_latino,Engineering,2022,ret1,93.31,251,269
FR,eth,hispanic_latino,Engineering,2022,ret2,89.59,241,269
FR,eth,hispanic_latino,Engineering,2023,ret1,90.65,281,310
FR,eth,hispanic_latino,Engineering,2023,ret2,83.87,260,310
FR,eth,hispanic_latino,Engineering,2024,ret1,94.65,301,318
FR,eth,hispanic_latino,Global Policy & Strategy,2014,ret1,100.0,11,11
FR,eth,hispanic_latino,Global Policy & Strategy,2015,ret1,100.0,10,10
FR,eth,hispanic_latino,Global Policy & Strategy,2016,grad4,69.57,32,46
FR,eth,hispanic_latino,Global Policy & Strategy,2016,grad5,80.43,37,46
FR,eth,hispanic_latino,Global Policy & Strategy,2016,grad6,80.43,37,46
FR,eth,hispanic_latino,Global Policy & Strategy,2016,ret1,84.78,39,46
FR,eth,hispanic_latino,Global Policy & Strategy,2016,ret2,84.78,39,46
FR,eth,hispanic_latino,Global Policy & Strategy,2017,grad4,84.0,21,25
FR,eth,hispanic_latino,Global Policy & Strategy,2017,grad5,92.0,23,25
FR,eth,hispanic_latino,Global Policy & Strategy,2017,grad6,92.0,23,25
FR,eth,hispanic_latino,Global Policy & Strategy,2017,ret1,100.0,25,25
FR,eth,hispanic_latino,Global Policy & Strategy,2017,ret2,100.0,25,25
FR,eth,hispanic_latino,Global Policy & Strategy,2018,grad4,76.6,36,47
FR,eth,hispanic_latino,Global Policy & Strategy,2018,grad5,87.23,41,47
FR,eth,hispanic_latino,Global Policy & Strategy,2018,grad6,87.23,41,47
FR,eth,hispanic_latino,Global Policy & Strategy,2018,ret1,93.62,44,47
FR,eth,hispanic_latino,Global Policy & Strategy,2018,ret2,87.23,41,47
FR,eth,hispanic_latino,Global Policy & Strategy,2019,grad4,78.43,40,51
FR,eth,hispanic_latino,Global Policy & Strategy,2019,grad5,84.31,43,51
FR,eth,hispanic_latino,Global Policy & Strategy,2019,grad6,84.31,43,51
FR,eth,hispanic_latino,Global Policy & Strategy,2019,ret1,98.04,50,51
FR,eth,hispanic_latino,Global Policy & Strategy,2019,ret2,94.12,48,51
