level,slice,eth,pell,fg,cohort,measure,value,n
FR,eth,asian_pi,all,all,2015,ret1,95.8,14559
FR,eth,asian_pi,all,all,2015,ttd_mean,4.07,
FR,eth,asian_pi,all,all,2016,grad3,3.9,15952
FR,eth,asian_pi,all,all,2016,grad4,77.7,15952
FR,eth,asian_pi,all,all,2016,grad5,89.5,15952
FR,eth,asian_pi,all,all,2016,grad6,90.9,15952
FR,eth,asian_pi,all,all,2016,grad6_nonuc,92.7,
FR,eth,asian_pi,all,all,2016,grad7p,91.5,15952
FR,eth,asian_pi,all,all,2016,gradgpa_mean,3.519,14502
FR,eth,asian_pi,all,all,2016,ret1,95.4,15952
FR,eth,asian_pi,all,all,2016,ttd_mean,4.04,
FR,eth,asian_pi,all,all,2017,grad3,5.1,15630
FR,eth,asian_pi,all,all,2017,grad4,79.9,15630
FR,eth,asian_pi,all,all,2017,grad5,89.4,15630
FR,eth,asian_pi,all,all,2017,grad6,91.1,15630
FR,eth,asian_pi,all,all,2017,grad6_nonuc,93.1,
FR,eth,asian_pi,all,all,2017,grad7p,91.7,15630
FR,eth,asian_pi,all,all,2017,gradgpa_mean,3.603,14240
FR,eth,asian_pi,all,all,2017,ret1,95.0,15630
FR,eth,asian_pi,all,all,2017,ttd_mean,3.99,
FR,eth,asian_pi,all,all,2018,grad3,6.8,16497
FR,eth,asian_pi,all,all,2018,grad4,80.5,16497
FR,eth,asian_pi,all,all,2018,grad5,89.5,16497
FR,eth,asian_pi,all,all,2018,grad6,91.2,16497
FR,eth,asian_pi,all,all,2018,grad6_nonuc,93.1,
FR,eth,asian_pi,all,all,2018,grad7p,91.8,16497
FR,eth,asian_pi,all,all,2018,gradgpa_mean,3.533,15042
FR,eth,asian_pi,all,all,2018,ret1,95.3,16497
FR,eth,asian_pi,all,all,2018,ttd_mean,3.97,
FR,eth,asian_pi,all,all,2019,grad3,6.9,16439
FR,eth,asian_pi,all,all,2019,grad4,80.7,16439
FR,eth,asian_pi,all,all,2019,grad5,89.8,16439
FR,eth,asian_pi,all,all,2019,grad6,91.6,16439
FR,eth,asian_pi,all,all,2019,grad6_nonuc,93.5,
FR,eth,asian_pi,all,all,2019,gradgpa_mean,3.511,15050
FR,eth,asian_pi,all,all,2019,ret1,95.5,16439
FR,eth,asian_pi,all,all,2020,grad3,6.1,17506
FR,eth,asian_pi,all,all,2020,grad4,79.7,17506
FR,eth,asian_pi,all,all,2020,grad5,89.0,17506
FR,eth,asian_pi,all,all,2020,gradgpa_mean,3.501,15585
FR,eth,asian_pi,all,all,2020,ret1,95.5,17506
FR,eth,asian_pi,all,all,2021,grad3,7.5,18217
FR,eth,asian_pi,all,all,2021,grad4,81.3,18217
FR,eth,asian_pi,all,all,2021,gradgpa_mean,3.565,14802
FR,eth,asian_pi,all,all,2021,ret1,95.1,18217
FR,eth,asian_pi,all,all,2022,grad3,8.8,18604
FR,eth,asian_pi,all,all,2022,gradgpa_mean,3.65,1630
FR,eth,asian_pi,all,all,2022,ret1,95.3,18604
FR,eth,asian_pi,all,all,2023,ret1,95.3,18863
FR,eth,asian_pi,all,all,2024,ret1,95.4,18721
FR,eth,black,all,all,1999,gradgpa_mean,3.096,543
FR,eth,black,all,all,1999,ttd_mean,4.52,
FR,eth,black,all,all,2000,grad3,0.7,874
FR,eth,black,all,all,2000,grad4,33.4,874
FR,eth,black,all,all,2000,grad5,62.4,874
FR,eth,black,all,all,2000,grad6,67.7,874
FR,eth,black,all,all,2000,grad7p,70.1,874
FR,eth,black,all,all,2000,gradgpa_mean,3.124,586
FR,eth,black,all,all,2000,ret1,88.1,874
FR,eth,black,all,all,2000,ttd_mean,4.56,
FR,eth,black,all,all,2001,grad3,1.2,881
FR,eth,black,all,all,2001,grad4,39.3,881
FR,eth,black,all,all,2001,grad5,65.3,881
FR,eth,black,all,all,2001,grad6,70.3,881
FR,eth,black,all,all,2001,grad7p,72.0,881
FR,eth,black,all,all,2001,gradgpa_mean,3.008,619
FR,eth,black,all,all,2001,ret1,89.6,881
FR,eth,black,all,all,2001,ttd_mean,4.43,
FR,eth,black,all,all,2002,grad3,1.7,954
FR,eth,black,all,all,2002,grad4,44.3,954
FR,eth,black,all,all,2002,grad5,68.7,954
FR,eth,black,all,all,2002,grad6,74.3,954
FR,eth,black,all,all,2002,grad7p,76.6,954
FR,eth,black,all,all,2002,gradgpa_mean,3.064,709
FR,eth,black,all,all,2002,ret1,91.3,954
FR,eth,black,all,all,2002,ttd_mean,4.42,
FR,eth,black,all,all,2003,grad3,1.1,1002
FR,eth,black,all,all,2003,grad4,40.0,1002
FR,eth,black,all,all,2003,grad5,66.8,1002
FR,eth,black,all,all,2003,grad6,72.9,1002
FR,eth,black,all,all,2003,grad7p,75.0,1002
FR,eth,black,all,all,2003,gradgpa_mean,3.065,730
FR,eth,black,all,all,2003,ret1,90.3,1002
FR,eth,black,all,all,2003,ttd_mean,4.47,
FR,eth,black,all,all,2004,grad3,1.9,838
FR,eth,black,all,all,2004,grad4,43.4,838
FR,eth,black,all,all,2004,grad5,68.7,838
FR,eth,black,all,all,2004,grad6,75.8,838
FR,eth,black,all,all,2004,grad7p,77.9,838
FR,eth,black,all,all,2004,gradgpa_mean,3.148,635
FR,eth,black,all,all,2004,ret1,90.8,838
FR,eth,black,all,all,2004,ttd_mean,4.45,
FR,eth,black,all,all,2005,grad3,1.4,924
FR,eth,black,all,all,2005,grad4,42.3,924
FR,eth,black,all,all,2005,grad5,66.6,924
FR,eth,black,all,all,2005,grad6,71.8,924
FR,eth,black,all,all,2005,grad7p,73.9,924
FR,eth,black,all,all,2005,gradgpa_mean,3.106,663
FR,eth,black,all,all,2005,ret1,88.6,924
FR,eth,black,all,all,2005,ttd_mean,4.43,
FR,eth,black,all,all,2006,grad3,2.0,1089
FR,eth,black,all,all,2006,grad4,40.5,1089
FR,eth,black,all,all,2006,grad5,66.6,1089
FR,eth,black,all,all,2006,grad6,71.6,1089
FR,eth,black,all,all,2006,grad7p,73.8,1089
FR,eth,black,all,all,2006,gradgpa_mean,3.126,780
FR,eth,black,all,all,2006,ret1,88.0,1089
FR,eth,black,all,all,2006,ttd_mean,4.42,
FR,eth,black,all,all,2007,grad3,1.8,1271
FR,eth,black,all,all,2007,grad4,45.2,1271
FR,eth,black,all,all,2007,grad5,69.5,1271
FR,eth,black,all,all,2007,grad6,74.7,1271
FR,eth,black,all,all,2007,grad7p,76.5,1271
FR,eth,black,all,all,2007,gradgpa_mean,3.117,949
FR,eth,black,all,all,2007,ret1,89.6,1271
FR,eth,black,all,all,2007,ttd_mean,4.39,
FR,eth,black,all,all,2008,grad3,1.4,1389
FR,eth,black,all,all,2008,grad4,45.9,1389
FR,eth,black,all,all,2008,grad5,70.1,1389
FR,eth,black,all,all,2008,grad6,75.4,1389
FR,eth,black,all,all,2008,grad7p,76.7,1389
FR,eth,black,all,all,2008,gradgpa_mean,3.1,1048
FR,eth,black,all,all,2008,ret1,90.6,1389
FR,eth,black,all,all,2008,ttd_mean,4.37,
FR,eth,black,all,all,2009,grad3,1.6,1260
FR,eth,black,all,all,2009,grad4,46.7,1260
FR,eth,black,all,all,2009,grad5,70.3,1260
FR,eth,black,all,all,2009,grad6,74.0,1260
FR,eth,black,all,all,2009,grad7p,75.4,1260
FR,eth,black,all,all,2009,gradgpa_mean,3.091,932
FR,eth,black,all,all,2009,ret1,90.1,1260
FR,eth,black,all,all,2009,ttd_mean,4.33,
FR,eth,black,all,all,2010,grad3,2.1,1259
FR,eth,black,all,all,2010,grad4,48.9,1259
FR,eth,black,all,all,2010,grad5,72.3,1259
FR,eth,black,all,all,2010,grad6,75.6,1259
FR,eth,black,all,all,2010,grad6_nonuc,75.6,
FR,eth,black,all,all,2010,grad7p,77.3,1259
FR,eth,black,all,all,2010,gradgpa_mean,3.147,952
FR,eth,black,all,all,2010,ret1,90.2,1259
FR,eth,black,all,all,2010,ttd_mean,4.32,
FR,eth,black,all,all,2011,grad3,2.5,1335
FR,eth,black,all,all,2011,grad4,48.3,1335
FR,eth,black,all,all,2011,grad5,71.3,1335
FR,eth,black,all,all,2011,grad6,75.2,1335
FR,eth,black,all,all,2011,grad6_nonuc,78.8,
FR,eth,black,all,all,2011,grad7p,77.2,1335
FR,eth,black,all,all,2011,gradgpa_mean,3.156,1004
FR,eth,black,all,all,2011,ret1,90.0,1335
FR,eth,black,all,all,2011,ttd_mean,4.32,
FR,eth,black,all,all,2012,grad3,1.4,1515
FR,eth,black,all,all,2012,grad4,50.2,1515
FR,eth,black,all,all,2012,grad5,70.4,1515
FR,eth,black,all,all,2012,grad6,74.1,1515
FR,eth,black,all,all,2012,grad6_nonuc,76.2,
FR,eth,black,all,all,2012,grad7p,76.0,1515
FR,eth,black,all,all,2012,gradgpa_mean,3.165,1122
FR,eth,black,all,all,2012,ret1,88.6,1515
FR,eth,black,all,all,2012,ttd_mean,4.31,
FR,eth,black,all,all,2013,grad3,1.9,1449
FR,eth,black,all,all,2013,grad4,50.9,1449
FR,eth,black,all,all,2013,grad5,72.7,1449
FR,eth,black,all,all,2013,grad6,76.8,1449
FR,eth,black,all,all,2013,grad6_nonuc,79.4,
FR,eth,black,all,all,2013,grad7p,78.9,1449
FR,eth,black,all,all,2013,gradgpa_mean,3.181,1113
FR,eth,black,all,all,2013,ret1,90.3,1449
FR,eth,black,all,all,2013,ttd_mean,4.34,
FR,eth,black,all,all,2014,grad3,2.5,1520
FR,eth,black,all,all,2014,grad4,56.9,1520
FR,eth,black,all,all,2014,grad5,75.3,1520
FR,eth,black,all,all,2014,grad6,78.2,1520
FR,eth,black,all,all,2014,grad6_nonuc,80.3,
FR,eth,black,all,all,2014,grad7p,79.8,1520
FR,eth,black,all,all,2014,gradgpa_mean,3.213,1188
FR,eth,black,all,all,2014,ret1,91.6,1520
FR,eth,black,all,all,2014,ttd_mean,4.24,
FR,eth,black,all,all,2015,grad3,1.7,1469
FR,eth,black,all,all,2015,grad4,54.5,1469
FR,eth,black,all,all,2015,grad5,73.2,1469
FR,eth,black,all,all,2015,grad6,76.4,1469
FR,eth,black,all,all,2015,grad6_nonuc,79.2,
FR,eth,black,all,all,2015,grad7p,77.3,1469
FR,eth,black,all,all,2015,gradgpa_mean,3.284,1122
FR,eth,black,all,all,2015,ret1,91.1,1469
FR,eth,black,all,all,2015,ttd_mean,4.24,
FR,eth,black,all,all,2016,grad3,2.1,1922
FR,eth,black,all,all,2016,grad4,59.8,1922
FR,eth,black,all,all,2016,grad5,75.1,1922
FR,eth,black,all,all,2016,grad6,77.8,1922
FR,eth,black,all,all,2016,grad6_nonuc,80.1,
FR,eth,black,all,all,2016,grad7p,78.8,1922
FR,eth,black,all,all,2016,gradgpa_mean,3.378,1496
FR,eth,black,all,all,2016,ret1,89.9,1922
FR,eth,black,all,all,2016,ttd_mean,4.17,
FR,eth,black,all,all,2017,grad3,3.9,1878
FR,eth,black,all,all,2017,grad4,61.3,1878
FR,eth,black,all,all,2017,grad5,75.8,1878
FR,eth,black,all,all,2017,grad6,78.6,1878
FR,eth,black,all,all,2017,grad6_nonuc,81.3,
FR,eth,black,all,all,2017,grad7p,79.7,1878
FR,eth,black,all,all,2017,gradgpa_mean,3.43,1476
FR,eth,black,all,all,2017,ret1,89.7,1878
FR,eth,black,all,all,2017,ttd_mean,4.15,
FR,eth,black,all,all,2018,grad3,4.5,1910
FR,eth,black,all,all,2018,grad4,59.5,1910
FR,eth,black,all,all,2018,grad5,72.0,1910
FR,eth,black,all,all,2018,grad6,76.0,1910
FR,eth,black,all,all,2018,grad6_nonuc,78.5,
FR,eth,black,all,all,2018,grad7p,77.5,1910
FR,eth,black,all,all,2018,gradgpa_mean,3.384,1451
FR,eth,black,all,all,2018,ret1,88.9,1910
FR,eth,black,all,all,2018,ttd_mean,4.15,
FR,eth,black,all,all,2019,grad3,4.6,1768
FR,eth,black,all,all,2019,grad4,60.6,1768
FR,eth,black,all,all,2019,grad5,74.0,1768
FR,eth,black,all,all,2019,grad6,76.2,1768
FR,eth,black,all,all,2019,grad6_nonuc,78.7,
FR,eth,black,all,all,2019,gradgpa_mean,3.361,1348
FR,eth,black,all,all,2019,ret1,90.4,1768
FR,eth,black,all,all,2020,grad3,4.3,1924
FR,eth,black,all,all,2020,grad4,60.8,1924
FR,eth,black,all,all,2020,grad5,74.5,1924
FR,eth,black,all,all,2020,gradgpa_mean,3.363,1434
FR,eth,black,all,all,2020,ret1,89.7,1924
FR,eth,black,all,all,2021,grad3,3.6,2305
FR,eth,black,all,all,2021,grad4,62.7,2305
FR,eth,black,all,all,2021,gradgpa_mean,3.409,1445
FR,eth,black,all,all,2021,ret1,87.7,2305
FR,eth,black,all,all,2022,grad3,4.7,2273
FR,eth,black,all,all,2022,gradgpa_mean,3.49,107
FR,eth,black,all,all,2022,ret1,90.6,2273
FR,eth,black,all,all,2023,ret1,90.3,2412
FR,eth,black,all,all,2024,ret1,90.1,2500
FR,eth,hispanic_latino,all,all,1999,gradgpa_mean,3.209,2392
FR,eth,hispanic_latino,all,all,1999,ttd_mean,4.52,
FR,eth,hispanic_latino,all,all,2000,grad3,1.4,3527
FR,eth,hispanic_latino,all,all,2000,grad4,38.0,3527
FR,eth,hispanic_latino,all,all,2000,grad5,68.7,3527
FR,eth,hispanic_latino,all,all,2000,grad6,75.2,3527
FR,eth,hispanic_latino,all,all,2000,grad7p,76.7,3527
FR,eth,hispanic_latino,all,all,2000,gradgpa_mean,3.174,2652
FR,eth,hispanic_latino,all,all,2000,ret1,88.3,3527
FR,eth,hispanic_latino,all,all,2000,ttd_mean,4.49,
FR,eth,hispanic_latino,all,all,2001,grad3,1.9,3957
FR,eth,hispanic_latino,all,all,2001,grad4,42.0,3957
FR,eth,hispanic_latino,all,all,2001,grad5,68.1,3957
FR,eth,hispanic_latino,all,all,2001,grad6,73.5,3957
FR,eth,hispanic_latino,all,all,2001,grad7p,75.3,3957
FR,eth,hispanic_latino,all,all,2001,gradgpa_mean,3.158,2907
FR,eth,hispanic_latino,all,all,2001,ret1,87.7,3957
FR,eth,hispanic_latino,all,all,2001,ttd_mean,4.42,
FR,eth,hispanic_latino,all,all,2002,grad3,1.7,4301
FR,eth,hispanic_latino,all,all,2002,grad4,43.5,4301
FR,eth,hispanic_latino,all,all,2002,grad5,68.7,4301
FR,eth,hispanic_latino,all,all,2002,grad6,73.9,4301
FR,eth,hispanic_latino,all,all,2002,grad7p,75.7,4301
FR,eth,hispanic_latino,all,all,2002,gradgpa_mean,3.137,3177
FR,eth,hispanic_latino,all,all,2002,ret1,88.0,4301
FR,eth,hispanic_latino,all,all,2002,ttd_mean,4.4,
FR,eth,hispanic_latino,all,all,2003,grad3,1.3,4514
FR,eth,hispanic_latino,all,all,2003,grad4,43.0,4514
FR,eth,hispanic_latino,all,all,2003,grad5,67.5,4514
FR,eth,hispanic_latino,all,all,2003,grad6,72.3,4514
FR,eth,hispanic_latino,all,all,2003,grad7p,74.0,4514
FR,eth,hispanic_latino,all,all,2003,gradgpa_mean,3.179,3264
FR,eth,hispanic_latino,all,all,2003,ret1,87.4,4514
FR,eth,hispanic_latino,all,all,2003,ttd_mean,4.39,
FR,eth,hispanic_latino,all,all,2004,grad3,1.7,4255
FR,eth,hispanic_latino,all,all,2004,grad4,46.7,4255
FR,eth,hispanic_latino,all,all,2004,grad5,70.7,4255
FR,eth,hispanic_latino,all,all,2004,grad6,74.8,4255
FR,eth,hispanic_latino,all,all,2004,grad7p,76.3,4255
FR,eth,hispanic_latino,all,all,2004,gradgpa_mean,3.197,3183
FR,eth,hispanic_latino,all,all,2004,ret1,88.4,4255
FR,eth,hispanic_latino,all,all,2004,ttd_mean,4.34,
FR,eth,hispanic_latino,all,all,2005,grad3,2.0,4652
FR,eth,hispanic_latino,all,all,2005,grad4,47.4,4652
FR,eth,hispanic_latino,all,all,2005,grad5,70.7,4652
FR,eth,hispanic_latino,all,all,2005,grad6,74.9,4652
FR,eth,hispanic_latino,all,all,2005,grad7p,76.6,4652
FR,eth,hispanic_latino,all,all,2005,gradgpa_mean,3.187,3485
FR,eth,hispanic_latino,all,all,2005,ret1,87.8,4652
FR,eth,hispanic_latino,all,all,2005,ttd_mean,4.33,
FR,eth,hispanic_latino,all,all,2006,grad3,1.8,5505
FR,eth,hispanic_latino,all,all,2006,grad4,46.4,5505
FR,eth,hispanic_latino,all,all,2006,grad5,69.6,5505
FR,eth,hispanic_latino,all,all,2006,grad6,74.3,5505
FR,eth,hispanic_latino,all,all,2006,grad7p,75.9,5505
FR,eth,hispanic_latino,all,all,2006,gradgpa_mean,3.195,4088
FR,eth,hispanic_latino,all,all,2006,ret1,87.2,5505
FR,eth,hispanic_latino,all,all,2006,ttd_mean,4.35,
FR,eth,hispanic_latino,all,all,2007,grad3,1.9,5877
FR,eth,hispanic_latino,all,all,2007,grad4,46.6,5877
FR,eth,hispanic_latino,all,all,2007,grad5,70.7,5877
FR,eth,hispanic_latino,all,all,2007,grad6,74.9,5877
FR,eth,hispanic_latino,all,all,2007,grad7p,76.3,5877
FR,eth,hispanic_latino,all,all,2007,gradgpa_mean,3.2,4401
FR,eth,hispanic_latino,all,all,2007,ret1,86.6,5877
FR,eth,hispanic_latino,all,all,2007,ttd_mean,4.35,
FR,eth,hispanic_latino,all,all,2008,grad3,1.8,6654
FR,eth,hispanic_latino,all,all,2008,grad4,47.9,6654
FR,eth,hispanic_latino,all,all,2008,grad5,72.2,6654
FR,eth,hispanic_latino,all,all,2008,grad6,76.5,6654
FR,eth,hispanic_latino,all,all,2008,grad7p,78.0,6654
FR,eth,hispanic_latino,all,all,2008,gradgpa_mean,3.172,5090
FR,eth,hispanic_latino,all,all,2008,ret1,88.6,6654
FR,eth,hispanic_latino,all,all,2008,ttd_mean,4.34,
FR,eth,hispanic_latino,all,all,2009,grad3,2.0,6621
FR,eth,hispanic_latino,all,all,2009,grad4,50.5,6621
FR,eth,hispanic_latino,all,all,2009,grad5,74.1,6621
FR,eth,hispanic_latino,all,all,2009,grad6,78.1,6621
FR,eth,hispanic_latino,all,all,2009,grad7p,79.4,6621
FR,eth,hispanic_latino,all,all,2009,gradgpa_mean,3.182,5168
FR,eth,hispanic_latino,all,all,2009,ret1,89.1,6621
FR,eth,hispanic_latino,all,all,2009,ttd_mean,4.32,
FR,eth,hispanic_latino,all,all,2010,grad3,1.6,7164
FR,eth,hispanic_latino,all,all,2010,grad4,48.5,7164
FR,eth,hispanic_latino,all,all,2010,grad5,74.0,7164
FR,eth,hispanic_latino,all,all,2010,grad6,77.7,7164
FR,eth,hispanic_latino,all,all,2010,grad6_nonuc,77.7,
FR,eth,hispanic_latino,all,all,2010,grad7p,78.9,7164
FR,eth,hispanic_latino,all,all,2010,gradgpa_mean,3.193,5563
FR,eth,hispanic_latino,all,all,2010,ret1,89.2,7164
FR,eth,hispanic_latino,all,all,2010,ttd_mean,4.33,
FR,eth,hispanic_latino,all,all,2011,grad3,1.6,8357
FR,eth,hispanic_latino,all,all,2011,grad4,50.3,8357
FR,eth,hispanic_latino,all,all,2011,grad5,73.5,8357
FR,eth,hispanic_latino,all,all,2011,grad6,77.0,8357
FR,eth,hispanic_latino,all,all,2011,grad6_nonuc,79.1,
FR,eth,hispanic_latino,all,all,2011,grad7p,78.3,8357
FR,eth,hispanic_latino,all,all,2011,gradgpa_mean,3.207,6434
FR,eth,hispanic_latino,all,all,2011,ret1,88.5,8357
FR,eth,hispanic_latino,all,all,2011,ttd_mean,4.31,
FR,eth,hispanic_latino,all,all,2012,grad3,1.4,8754
FR,eth,hispanic_latino,all,all,2012,grad4,52.2,8754
FR,eth,hispanic_latino,all,all,2012,grad5,73.5,8754
FR,eth,hispanic_latino,all,all,2012,grad6,77.2,8754
FR,eth,hispanic_latino,all,all,2012,grad6_nonuc,79.6,
FR,eth,hispanic_latino,all,all,2012,grad7p,78.6,8754
FR,eth,hispanic_latino,all,all,2012,gradgpa_mean,3.194,6761
FR,eth,hispanic_latino,all,all,2012,ret1,89.3,8754
FR,eth,hispanic_latino,all,all,2012,ttd_mean,4.3,
FR,eth,hispanic_latino,all,all,2013,grad3,1.6,9216
FR,eth,hispanic_latino,all,all,2013,grad4,55.1,9216
FR,eth,hispanic_latino,all,all,2013,grad5,75.6,9216
FR,eth,hispanic_latino,all,all,2013,grad6,79.0,9216
FR,eth,hispanic_latino,all,all,2013,grad6_nonuc,81.1,
FR,eth,hispanic_latino,all,all,2013,grad7p,80.0,9216
FR,eth,hispanic_latino,all,all,2013,gradgpa_mean,3.253,7278
FR,eth,hispanic_latino,all,all,2013,ret1,89.5,9216
FR,eth,hispanic_latino,all,all,2013,ttd_mean,4.27,
FR,eth,hispanic_latino,all,all,2014,grad3,1.7,9847
FR,eth,hispanic_latino,all,all,2014,grad4,55.0,9847
FR,eth,hispanic_latino,all,all,2014,grad5,75.3,9847
FR,eth,hispanic_latino,all,all,2014,grad6,78.7,9847
FR,eth,hispanic_latino,all,all,2014,grad6_nonuc,80.8,
FR,eth,hispanic_latino,all,all,2014,grad7p,80.1,9847
FR,eth,hispanic_latino,all,all,2014,gradgpa_mean,3.26,7751
FR,eth,hispanic_latino,all,all,2014,ret1,89.4,9847
FR,eth,hispanic_latino,all,all,2014,ttd_mean,4.27,
FR,eth,hispanic_latino,all,all,2015,grad3,2.3,9651
FR,eth,hispanic_latino,all,all,2015,grad4,57.8,9651
FR,eth,hispanic_latino,all,all,2015,grad5,76.6,9651
FR,eth,hispanic_latino,all,all,2015,grad6,79.8,9651
FR,eth,hispanic_latino,all,all,2015,grad6_nonuc,82.0,
FR,eth,hispanic_latino,all,all,2015,grad7p,80.9,9651
FR,eth,hispanic_latino,all,all,2015,gradgpa_mean,3.313,7706
FR,eth,hispanic_latino,all,all,2015,ret1,90.4,9651
FR,eth,hispanic_latino,all,all,2015,ttd_mean,4.23,
FR,eth,hispanic_latino,all,all,2016,grad3,2.4,12298
FR,eth,hispanic_latino,all,all,2016,grad4,60.8,12298
FR,eth,hispanic_latino,all,all,2016,grad5,77.2,12298
FR,eth,hispanic_latino,all,all,2016,grad6,79.6,12298
FR,eth,hispanic_latino,all,all,2016,grad6_nonuc,81.9,
FR,eth,hispanic_latino,all,all,2016,grad7p,80.6,12298
FR,eth,hispanic_latino,all,all,2016,gradgpa_mean,3.405,9784
FR,eth,hispanic_latino,all,all,2016,ret1,89.6,12298
FR,eth,hispanic_latino,all,all,2016,ttd_mean,4.18,
FR,eth,hispanic_latino,all,all,2017,grad3,3.2,11678
FR,eth,hispanic_latino,all,all,2017,grad4,62.7,11678
FR,eth,hispanic_latino,all,all,2017,grad5,76.3,11678
FR,eth,hispanic_latino,all,all,2017,grad6,78.6,11678
FR,eth,hispanic_latino,all,all,2017,grad6_nonuc,81.3,
FR,eth,hispanic_latino,all,all,2017,grad7p,79.6,11678
FR,eth,hispanic_latino,all,all,2017,gradgpa_mean,3.458,9177
FR,eth,hispanic_latino,all,all,2017,ret1,88.8,11678
FR,eth,hispanic_latino,all,all,2017,ttd_mean,4.14,
FR,eth,hispanic_latino,all,all,2018,grad3,3.6,11321
FR,eth,hispanic_latino,all,all,2018,grad4,62.1,11321
FR,eth,hispanic_latino,all,all,2018,grad5,75.3,11321
FR,eth,hispanic_latino,all,all,2018,grad6,78.1,11321
FR,eth,hispanic_latino,all,all,2018,grad6_nonuc,80.8,
FR,eth,hispanic_latino,all,all,2018,grad7p,79.1,11321
FR,eth,hispanic_latino,all,all,2018,gradgpa_mean,3.412,8840
FR,eth,hispanic_latino,all,all,2018,ret1,89.1,11321
FR,eth,hispanic_latino,all,all,2018,ttd_mean,4.14,
FR,eth,hispanic_latino,all,all,2019,grad3,4.5,11450
FR,eth,hispanic_latino,all,all,2019,grad4,63.6,11450
FR,eth,hispanic_latino,all,all,2019,grad5,76.9,11450
FR,eth,hispanic_latino,all,all,2019,grad6,79.4,11450
FR,eth,hispanic_latino,all,all,2019,grad6_nonuc,81.7,
FR,eth,hispanic_latino,all,all,2019,gradgpa_mean,3.376,9087
FR,eth,hispanic_latino,all,all,2019,ret1,91.1,11450
FR,eth,hispanic_latino,all,all,2020,grad3,4.0,11726
FR,eth,hispanic_latino,all,all,2020,grad4,61.8,11726
FR,eth,hispanic_latino,all,all,2020,grad5,73.3,11726
FR,eth,hispanic_latino,all,all,2020,gradgpa_mean,3.389,8593
FR,eth,hispanic_latino,all,all,2020,ret1,87.4,11726
FR,eth,hispanic_latino,all,all,2021,grad3,4.1,13477
FR,eth,hispanic_latino,all,all,2021,grad4,63.2,13477
FR,eth,hispanic_latino,all,all,2021,gradgpa_mean,3.426,8519
FR,eth,hispanic_latino,all,all,2021,ret1,87.3,13477
FR,eth,hispanic_latino,all,all,2022,grad3,5.2,13026
FR,eth,hispanic_latino,all,all,2022,gradgpa_mean,3.55,679
FR,eth,hispanic_latino,all,all,2022,ret1,89.4,13026
FR,eth,hispanic_latino,all,all,2023,ret1,89.4,14516
FR,eth,hispanic_latino,all,all,2024,ret1,90.6,14113
FR,eth,international,all,all,1999,gradgpa_mean,3.307,261
FR,eth,international,all,all,1999,ttd_mean,4.08,
FR,eth,international,all,all,2000,grad3,9.3,387
FR,eth,international,all,all,2000,grad4,53.5,387
FR,eth,international,all,all,2000,grad5,75.7,387
FR,eth,international,all,all,2000,grad6,79.6,387
FR,eth,international,all,all,2000,grad7p,80.6,387
FR,eth,international,all,all,2000,gradgpa_mean,3.264,308
FR,eth,international,all,all,2000,ret1,86.0,387
FR,eth,international,all,all,2000,ttd_mean,4.17,
FR,eth,international,all,all,2001,grad3,8.6,405
FR,eth,international,all,all,2001,grad4,56.3,405
FR,eth,international,all,all,2001,grad5,75.8,405
FR,eth,international,all,all,2001,grad6,77.8,405
FR,eth,international,all,all,2001,grad7p,79.5,405
FR,eth,international,all,all,2001,gradgpa_mean,3.333,307
FR,eth,international,all,all,2001,ret1,89.9,405
FR,eth,international,all,all,2001,ttd_mean,4.11,
FR,eth,international,all,all,2002,grad3,10.9,413
FR,eth,international,all,all,2002,grad4,59.6,413
FR,eth,international,all,all,2002,grad5,76.5,413
FR,eth,international,all,all,2002,grad6,79.9,413
FR,eth,international,all,all,2002,grad7p,81.6,413
FR,eth,international,all,all,2002,gradgpa_mean,3.256,330
FR,eth,international,all,all,2002,ret1,89.3,413
FR,eth,international,all,all,2002,ttd_mean,4.07,
FR,eth,international,all,all,2003,grad3,7.9,431
FR,eth,international,all,all,2003,grad4,59.6,431
FR,eth,international,all,all,2003,grad5,78.7,431
FR,eth,international,all,all,2003,grad6,82.4,431
FR,eth,international,all,all,2003,grad7p,83.8,431
FR,eth,international,all,all,2003,gradgpa_mean,3.296,355
FR,eth,international,all,all,2003,ret1,91.4,431
FR,eth,international,all,all,2003,ttd_mean,4.14,
FR,eth,international,all,all,2004,grad3,8.6,509
FR,eth,international,all,all,2004,grad4,60.7,509
FR,eth,international,all,all,2004,grad5,77.2,509
FR,eth,international,all,all,2004,grad6,80.9,509
FR,eth,international,all,all,2004,grad7p,83.3,509
FR,eth,international,all,all,2004,gradgpa_mean,3.36,412
FR,eth,international,all,all,2004,ret1,91.4,509
FR,eth,international,all,all,2004,ttd_mean,4.15,
FR,eth,international,all,all,2005,grad3,6.7,519
FR,eth,international,all,all,2005,grad4,56.8,519
FR,eth,international,all,all,2005,grad5,73.4,519
FR,eth,international,all,all,2005,grad6,77.3,519
FR,eth,international,all,all,2005,grad7p,79.4,519
FR,eth,international,all,all,2005,gradgpa_mean,3.286,401
FR,eth,international,all,all,2005,ret1,89.0,519
FR,eth,international,all,all,2005,ttd_mean,4.18,
FR,eth,international,all,all,2006,grad3,5.1,665
FR,eth,international,all,all,2006,grad4,57.0,665
