entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,c_first,c_second,c_third,r_first_pct,r_second_pct,r_third_pct
TR,Berkeley,2010,pell_status,non_pell,3,3.63,4.0,540,141,22,72,19,3
TR,Berkeley,2010,pell_status,pell,1,0.33,3.25,52,17,7,59,19,8
TR,Berkeley,2010,pell_status,pell,2,3.25,3.63,182,118,26,51,33,7
TR,Berkeley,2010,pell_status,pell,3,3.63,4.0,410,278,29,53,36,4
TR,Berkeley,2011,ethnicity,aian,1,0.31,3.27,1,0,0,100,0,0
TR,Berkeley,2011,ethnicity,aian,2,3.27,3.63,4,0,0,100,0,0
TR,Berkeley,2011,ethnicity,aian,3,3.63,4.0,7,4,0,54,31,0
TR,Berkeley,2011,ethnicity,asian,1,0.31,3.27,15,4,3,63,17,13
TR,Berkeley,2011,ethnicity,asian,2,3.27,3.63,88,27,5,67,20,4
TR,Berkeley,2011,ethnicity,asian,3,3.63,4.0,222,138,7,57,35,2
TR,Berkeley,2011,ethnicity,black,1,0.31,3.27,5,6,2,29,35,12
TR,Berkeley,2011,ethnicity,black,2,3.27,3.63,20,12,2,51,31,5
TR,Berkeley,2011,ethnicity,black,3,3.63,4.0,21,18,2,46,39,4
TR,Berkeley,2011,ethnicity,hispanic_latino,1,0.31,3.27,18,12,0,55,36,0
TR,Berkeley,2011,ethnicity,hispanic_latino,2,3.27,3.63,73,48,4,54,35,3
TR,Berkeley,2011,ethnicity,hispanic_latino,3,3.63,4.0,96,67,13,49,34,7
TR,Berkeley,2011,ethnicity,international,1,0.31,3.27,6,2,3,50,17,25
TR,Berkeley,2011,ethnicity,international,2,3.27,3.63,49,18,4,60,22,5
TR,Berkeley,2011,ethnicity,international,3,3.63,4.0,206,69,15,63,21,5
TR,Berkeley,2011,ethnicity,white,1,0.31,3.27,28,13,2,55,25,4
TR,Berkeley,2011,ethnicity,white,2,3.27,3.63,119,47,10,60,24,5
TR,Berkeley,2011,ethnicity,white,3,3.63,4.0,353,159,12,63,28,2
TR,Berkeley,2011,first_gen_status,first_gen,1,0.31,3.27,32,21,5,47,31,7
TR,Berkeley,2011,first_gen_status,first_gen,2,3.27,3.63,166,85,11,56,29,4
TR,Berkeley,2011,first_gen_status,first_gen,3,3.63,4.0,373,197,25,57,30,4
TR,Berkeley,2011,first_gen_status,not_first_gen,1,0.31,3.27,40,15,5,58,22,7
TR,Berkeley,2011,first_gen_status,not_first_gen,2,3.27,3.63,191,70,15,64,23,5
TR,Berkeley,2011,first_gen_status,not_first_gen,3,3.63,4.0,525,261,23,60,30,3
TR,Berkeley,2011,pell_status,non_pell,1,0.31,3.27,24,8,7,51,17,15
TR,Berkeley,2011,pell_status,non_pell,2,3.27,3.63,173,43,11,70,17,4
TR,Berkeley,2011,pell_status,non_pell,3,3.63,4.0,540,189,24,66,23,3
TR,Berkeley,2011,pell_status,pell,1,0.31,3.27,51,30,3,53,31,3
TR,Berkeley,2011,pell_status,pell,2,3.27,3.63,196,113,16,54,31,4
TR,Berkeley,2011,pell_status,pell,3,3.63,4.0,391,284,25,51,37,3
TR,Berkeley,2012,ethnicity,aian,1,0.3,3.3,1,3,0,25,75,0
TR,Berkeley,2012,ethnicity,aian,2,3.3,3.65,5,3,0,63,38,0
TR,Berkeley,2012,ethnicity,aian,3,3.65,4.0,6,3,0,55,27,0
TR,Berkeley,2012,ethnicity,asian,1,0.3,3.3,10,5,0,56,28,0
TR,Berkeley,2012,ethnicity,asian,2,3.3,3.65,71,27,6,60,23,5
TR,Berkeley,2012,ethnicity,asian,3,3.65,4.0,248,119,15,61,29,4
TR,Berkeley,2012,ethnicity,black,1,0.3,3.3,2,6,0,15,46,0
TR,Berkeley,2012,ethnicity,black,2,3.3,3.65,11,2,2,65,12,12
TR,Berkeley,2012,ethnicity,black,3,3.65,4.0,19,18,0,46,44,0
TR,Berkeley,2012,ethnicity,hispanic_latino,1,0.3,3.3,9,12,2,36,48,8
TR,Berkeley,2012,ethnicity,hispanic_latino,2,3.3,3.65,57,25,5,56,25,5
TR,Berkeley,2012,ethnicity,hispanic_latino,3,3.65,4.0,112,78,10,52,36,5
TR,Berkeley,2012,ethnicity,international,1,0.3,3.3,8,4,0,62,31,0
TR,Berkeley,2012,ethnicity,international,2,3.3,3.65,39,14,3,60,22,5
TR,Berkeley,2012,ethnicity,international,3,3.65,4.0,234,74,11,66,21,3
TR,Berkeley,2012,ethnicity,white,1,0.3,3.3,17,14,1,41,34,2
TR,Berkeley,2012,ethnicity,white,2,3.3,3.65,97,57,6,56,33,3
TR,Berkeley,2012,ethnicity,white,3,3.65,4.0,262,145,13,56,31,3
TR,Berkeley,2012,first_gen_status,first_gen,1,0.3,3.3,26,22,2,44,37,3
TR,Berkeley,2012,first_gen_status,first_gen,2,3.3,3.65,135,69,11,56,28,5
TR,Berkeley,2012,first_gen_status,first_gen,3,3.65,4.0,378,184,24,59,29,4
TR,Berkeley,2012,first_gen_status,not_first_gen,1,0.3,3.3,22,23,1,39,40,2
TR,Berkeley,2012,first_gen_status,not_first_gen,2,3.3,3.65,154,55,12,64,23,5
TR,Berkeley,2012,first_gen_status,not_first_gen,3,3.65,4.0,515,254,25,59,29,3
TR,Berkeley,2012,pell_status,non_pell,1,0.3,3.3,14,11,2,44,34,6
TR,Berkeley,2012,pell_status,non_pell,2,3.3,3.65,139,32,5,69,16,2
TR,Berkeley,2012,pell_status,non_pell,3,3.65,4.0,512,181,18,66,23,2
TR,Berkeley,2012,pell_status,pell,1,0.3,3.3,40,35,1,44,38,1
TR,Berkeley,2012,pell_status,pell,2,3.3,3.65,157,96,19,52,32,6
TR,Berkeley,2012,pell_status,pell,3,3.65,4.0,403,277,32,51,35,4
TR,Berkeley,2013,ethnicity,aian,1,3.31,3.66,4,2,1,57,29,14
TR,Berkeley,2013,ethnicity,aian,2,3.66,4.0,2,3,2,25,38,25
TR,Berkeley,2013,ethnicity,asian,1,0.32,3.31,8,4,0,50,25,0
TR,Berkeley,2013,ethnicity,asian,2,3.31,3.66,57,33,3,52,30,3
TR,Berkeley,2013,ethnicity,asian,3,3.66,4.0,256,133,14,59,31,3
TR,Berkeley,2013,ethnicity,black,1,0.32,3.31,7,3,2,54,23,15
TR,Berkeley,2013,ethnicity,black,2,3.31,3.66,12,12,0,46,46,0
TR,Berkeley,2013,ethnicity,black,3,3.66,4.0,19,19,4,36,36,8
TR,Berkeley,2013,ethnicity,hispanic_latino,1,0.32,3.31,20,7,1,54,19,3
TR,Berkeley,2013,ethnicity,hispanic_latino,2,3.31,3.66,55,42,5,50,38,5
TR,Berkeley,2013,ethnicity,hispanic_latino,3,3.66,4.0,112,53,14,58,27,7
TR,Berkeley,2013,ethnicity,international,1,0.32,3.31,18,6,0,72,24,0
TR,Berkeley,2013,ethnicity,international,2,3.31,3.66,47,15,0,60,19,0
TR,Berkeley,2013,ethnicity,international,3,3.66,4.0,293,79,9,71,19,2
TR,Berkeley,2013,ethnicity,white,1,0.32,3.31,23,4,1,79,14,3
TR,Berkeley,2013,ethnicity,white,2,3.31,3.66,72,50,7,53,37,5
TR,Berkeley,2013,ethnicity,white,3,3.66,4.0,293,127,14,63,27,3
TR,Berkeley,2013,first_gen_status,first_gen,1,0.32,3.31,36,16,2,55,25,3
TR,Berkeley,2013,first_gen_status,first_gen,2,3.31,3.66,130,101,12,49,38,4
TR,Berkeley,2013,first_gen_status,first_gen,3,3.66,4.0,432,211,28,60,29,4
TR,Berkeley,2013,first_gen_status,not_first_gen,1,0.32,3.31,42,9,3,71,15,5
TR,Berkeley,2013,first_gen_status,not_first_gen,2,3.31,3.66,123,59,5,58,28,2
TR,Berkeley,2013,first_gen_status,not_first_gen,3,3.66,4.0,555,207,26,65,24,3
TR,Berkeley,2013,pell_status,non_pell,1,0.32,3.31,31,10,3,66,21,6
TR,Berkeley,2013,pell_status,non_pell,2,3.31,3.66,115,42,3,64,23,2
TR,Berkeley,2013,pell_status,non_pell,3,3.66,4.0,606,171,15,71,20,2
TR,Berkeley,2013,pell_status,pell,1,0.32,3.31,48,16,2,61,20,3
TR,Berkeley,2013,pell_status,pell,2,3.31,3.66,140,123,14,45,40,5
TR,Berkeley,2013,pell_status,pell,3,3.66,4.0,400,262,44,52,34,6
TR,Berkeley,2014,ethnicity,aian,1,0.82,3.34,4,2,0,67,33,0
TR,Berkeley,2014,ethnicity,aian,2,3.34,3.68,5,0,1,71,0,14
TR,Berkeley,2014,ethnicity,aian,3,3.68,4.0,5,4,1,45,36,9
TR,Berkeley,2014,ethnicity,asian,1,0.82,3.34,20,3,0,83,13,0
TR,Berkeley,2014,ethnicity,asian,2,3.34,3.68,63,33,6,58,31,6
TR,Berkeley,2014,ethnicity,asian,3,3.68,4.0,248,137,17,58,32,4
TR,Berkeley,2014,ethnicity,black,1,0.82,3.34,6,3,6,33,17,33
TR,Berkeley,2014,ethnicity,black,2,3.34,3.68,16,13,4,46,37,11
TR,Berkeley,2014,ethnicity,black,3,3.68,4.0,21,13,3,53,33,8
TR,Berkeley,2014,ethnicity,hispanic_latino,1,0.82,3.34,17,12,4,47,33,11
TR,Berkeley,2014,ethnicity,hispanic_latino,2,3.34,3.68,69,43,9,52,32,7
TR,Berkeley,2014,ethnicity,hispanic_latino,3,3.68,4.0,86,61,11,49,34,6
TR,Berkeley,2014,ethnicity,international,1,0.82,3.34,9,4,1,47,21,5
TR,Berkeley,2014,ethnicity,international,2,3.34,3.68,44,18,4,64,26,6
TR,Berkeley,2014,ethnicity,international,3,3.68,4.0,278,71,17,70,18,4
TR,Berkeley,2014,ethnicity,white,1,0.82,3.34,34,12,0,60,21,0
TR,Berkeley,2014,ethnicity,white,2,3.34,3.68,83,33,9,59,23,6
TR,Berkeley,2014,ethnicity,white,3,3.68,4.0,256,118,16,62,29,4
TR,Berkeley,2014,first_gen_status,first_gen,1,0.82,3.34,49,16,8,57,19,9
TR,Berkeley,2014,first_gen_status,first_gen,2,3.34,3.68,142,84,21,52,31,8
TR,Berkeley,2014,first_gen_status,first_gen,3,3.68,4.0,373,195,29,57,30,4
TR,Berkeley,2014,first_gen_status,not_first_gen,1,0.82,3.34,40,19,3,52,25,4
TR,Berkeley,2014,first_gen_status,not_first_gen,2,3.34,3.68,138,53,13,62,24,6
TR,Berkeley,2014,first_gen_status,not_first_gen,3,3.68,4.0,515,210,36,64,26,4
TR,Berkeley,2014,pell_status,non_pell,1,0.82,3.34,37,10,3,59,16,5
TR,Berkeley,2014,pell_status,non_pell,2,3.34,3.68,126,43,7,69,23,4
TR,Berkeley,2014,pell_status,non_pell,3,3.68,4.0,532,175,31,68,22,4
TR,Berkeley,2014,pell_status,pell,1,0.82,3.34,53,27,9,51,26,9
TR,Berkeley,2014,pell_status,pell,2,3.34,3.68,161,101,27,49,31,8
TR,Berkeley,2014,pell_status,pell,3,3.68,4.0,384,244,37,54,34,5
TR,Berkeley,2015,ethnicity,aian,1,1.4,3.34,2,0,2,50,0,50
TR,Berkeley,2015,ethnicity,aian,2,3.34,3.68,1,4,0,17,67,0
TR,Berkeley,2015,ethnicity,aian,3,3.68,4.0,6,3,0,55,27,0
TR,Berkeley,2015,ethnicity,asian,1,1.4,3.34,17,7,3,59,24,10
TR,Berkeley,2015,ethnicity,asian,2,3.34,3.68,77,24,6,65,20,5
TR,Berkeley,2015,ethnicity,asian,3,3.68,4.0,218,113,15,58,30,4
TR,Berkeley,2015,ethnicity,black,1,1.4,3.34,4,7,2,22,39,11
TR,Berkeley,2015,ethnicity,black,2,3.34,3.68,14,9,2,52,33,7
TR,Berkeley,2015,ethnicity,black,3,3.68,4.0,20,19,1,47,44,2
TR,Berkeley,2015,ethnicity,hispanic_latino,1,1.4,3.34,36,13,2,63,23,4
TR,Berkeley,2015,ethnicity,hispanic_latino,2,3.34,3.68,63,31,5,56,27,4
TR,Berkeley,2015,ethnicity,hispanic_latino,3,3.68,4.0,103,46,11,60,27,6
TR,Berkeley,2015,ethnicity,international,1,1.4,3.34,13,6,0,62,29,0
TR,Berkeley,2015,ethnicity,international,2,3.34,3.68,42,11,4,65,17,6
TR,Berkeley,2015,ethnicity,international,3,3.68,4.0,251,71,14,68,19,4
TR,Berkeley,2015,ethnicity,white,1,1.4,3.34,32,14,6,58,25,11
TR,Berkeley,2015,ethnicity,white,2,3.34,3.68,111,49,5,64,28,3
TR,Berkeley,2015,ethnicity,white,3,3.68,4.0,254,129,16,58,30,4
TR,Berkeley,2015,first_gen_status,first_gen,1,1.4,3.34,61,29,8,55,26,7
TR,Berkeley,2015,first_gen_status,first_gen,2,3.34,3.68,155,78,12,57,29,4
TR,Berkeley,2015,first_gen_status,first_gen,3,3.68,4.0,352,156,26,60,27,4
TR,Berkeley,2015,first_gen_status,not_first_gen,1,1.4,3.34,46,20,8,57,25,10
TR,Berkeley,2015,first_gen_status,not_first_gen,2,3.34,3.68,146,50,11,65,22,5
TR,Berkeley,2015,first_gen_status,not_first_gen,3,3.68,4.0,510,219,33,62,27,4
TR,Berkeley,2015,pell_status,non_pell,1,1.4,3.34,38,13,6,61,21,10
TR,Berkeley,2015,pell_status,non_pell,2,3.34,3.68,143,47,7,66,22,3
TR,Berkeley,2015,pell_status,non_pell,3,3.68,4.0,540,162,21,69,21,3
TR,Berkeley,2015,pell_status,pell,1,1.4,3.34,73,37,10,54,27,7
TR,Berkeley,2015,pell_status,pell,2,3.34,3.68,172,83,16,57,28,5
TR,Berkeley,2015,pell_status,pell,3,3.68,4.0,340,230,40,51,35,6
TR,Berkeley,2016,ethnicity,aian,1,0.36,3.33,4,3,0,57,43,0
TR,Berkeley,2016,ethnicity,aian,2,3.33,3.68,4,1,0,67,17,0
TR,Berkeley,2016,ethnicity,aian,3,3.68,4.0,5,1,0,71,14,0
TR,Berkeley,2016,ethnicity,asian,1,0.36,3.33,20,8,1,63,25,3
TR,Berkeley,2016,ethnicity,asian,2,3.33,3.68,80,48,9,53,32,6
TR,Berkeley,2016,ethnicity,asian,3,3.68,4.0,254,139,15,59,32,3
TR,Berkeley,2016,ethnicity,black,1,0.36,3.33,11,2,0,69,13,0
TR,Berkeley,2016,ethnicity,black,2,3.33,3.68,16,17,1,42,45,3
TR,Berkeley,2016,ethnicity,black,3,3.68,4.0,35,17,1,60,29,2
TR,Berkeley,2016,ethnicity,hispanic_latino,1,0.36,3.33,35,16,2,61,28,4
TR,Berkeley,2016,ethnicity,hispanic_latino,2,3.33,3.68,89,42,5,58,27,3
TR,Berkeley,2016,ethnicity,hispanic_latino,3,3.68,4.0,140,79,9,55,31,4
TR,Berkeley,2016,ethnicity,international,1,0.36,3.33,5,1,2,63,13,25
TR,Berkeley,2016,ethnicity,international,2,3.33,3.68,39,14,3,64,23,5
TR,Berkeley,2016,ethnicity,international,3,3.68,4.0,264,65,11,71,17,3
TR,Berkeley,2016,ethnicity,white,1,0.36,3.33,29,14,2,56,27,4
TR,Berkeley,2016,ethnicity,white,2,3.33,3.68,129,36,11,68,19,6
TR,Berkeley,2016,ethnicity,white,3,3.68,4.0,296,129,14,61,26,3
TR,Berkeley,2016,first_gen_status,first_gen,1,0.36,3.33,59,23,5,60,23,5
TR,Berkeley,2016,first_gen_status,first_gen,2,3.33,3.68,172,88,19,56,29,6
TR,Berkeley,2016,first_gen_status,first_gen,3,3.68,4.0,397,219,23,57,31,3
TR,Berkeley,2016,first_gen_status,not_first_gen,1,0.36,3.33,47,22,3,59,28,4
TR,Berkeley,2016,first_gen_status,not_first_gen,2,3.33,3.68,183,68,9,64,24,3
TR,Berkeley,2016,first_gen_status,not_first_gen,3,3.68,4.0,598,219,24,65,24,3
TR,Berkeley,2016,pell_status,non_pell,1,0.36,3.33,44,14,3,63,20,4
TR,Berkeley,2016,pell_status,non_pell,2,3.33,3.68,187,57,8,68,21,3
TR,Berkeley,2016,pell_status,non_pell,3,3.68,4.0,664,173,25,71,19,3
TR,Berkeley,2016,pell_status,pell,1,0.36,3.33,62,31,5,57,28,5
TR,Berkeley,2016,pell_status,pell,2,3.33,3.68,180,106,21,53,31,6
TR,Berkeley,2016,pell_status,pell,3,3.68,4.0,363,275,25,49,37,3
TR,Berkeley,2017,ethnicity,aian,1,3.33,3.69,3,3,1,43,43,14
TR,Berkeley,2017,ethnicity,aian,2,3.69,4.0,5,2,0,71,29,0
TR,Berkeley,2017,ethnicity,asian,1,0.3,3.33,16,6,0,59,22,0
TR,Berkeley,2017,ethnicity,asian,2,3.33,3.69,114,49,9,62,26,5
TR,Berkeley,2017,ethnicity,asian,3,3.69,4.0,310,151,16,61,30,3
TR,Berkeley,2017,ethnicity,black,1,0.3,3.33,6,3,2,46,23,15
TR,Berkeley,2017,ethnicity,black,2,3.33,3.69,28,12,3,57,24,6
TR,Berkeley,2017,ethnicity,black,3,3.69,4.0,28,19,2,50,34,4
TR,Berkeley,2017,ethnicity,hispanic_latino,1,0.3,3.33,30,9,5,65,20,11
TR,Berkeley,2017,ethnicity,hispanic_latino,2,3.33,3.69,103,46,12,54,24,6
TR,Berkeley,2017,ethnicity,hispanic_latino,3,3.69,4.0,160,76,16,59,28,6
TR,Berkeley,2017,ethnicity,international,1,0.3,3.33,6,0,0,100,0,0
TR,Berkeley,2017,ethnicity,international,2,3.33,3.69,38,7,0,75,14,0
TR,Berkeley,2017,ethnicity,international,3,3.69,4.0,313,84,15,72,19,3
TR,Berkeley,2017,ethnicity,white,1,0.3,3.33,22,7,1,65,21,3
TR,Berkeley,2017,ethnicity,white,2,3.33,3.69,129,50,8,62,24,4
TR,Berkeley,2017,ethnicity,white,3,3.69,4.0,297,114,19,65,25,4
TR,Berkeley,2017,first_gen_status,first_gen,1,0.3,3.33,49,17,8,58,20,9
TR,Berkeley,2017,first_gen_status,first_gen,2,3.33,3.69,200,83,21,57,24,6
TR,Berkeley,2017,first_gen_status,first_gen,3,3.69,4.0,425,219,32,58,30,4
TR,Berkeley,2017,first_gen_status,not_first_gen,1,0.3,3.33,30,6,1,68,14,2
TR,Berkeley,2017,first_gen_status,not_first_gen,2,3.33,3.69,204,81,14,63,25,4
TR,Berkeley,2017,first_gen_status,not_first_gen,3,3.69,4.0,684,229,34,69,23,3
TR,Berkeley,2017,pell_status,non_pell,1,0.3,3.33,32,7,2,71,16,4
TR,Berkeley,2017,pell_status,non_pell,2,3.33,3.69,205,52,6,72,18,2
TR,Berkeley,2017,pell_status,non_pell,3,3.69,4.0,710,205,30,71,21,3
TR,Berkeley,2017,pell_status,pell,1,0.3,3.33,49,18,7,56,20,8
TR,Berkeley,2017,pell_status,pell,2,3.33,3.69,215,119,30,51,28,7
TR,Berkeley,2017,pell_status,pell,3,3.69,4.0,430,254,39,55,33,5
TR,Berkeley,2018,ethnicity,aian,1,0.32,3.34,1,0,0,100,0,0
TR,Berkeley,2018,ethnicity,aian,2,3.34,3.7,3,1,1,43,14,14
TR,Berkeley,2018,ethnicity,aian,3,3.7,4.0,3,0,0,75,0,0
TR,Berkeley,2018,ethnicity,asian,1,0.32,3.34,26,8,1,62,19,2
TR,Berkeley,2018,ethnicity,asian,2,3.34,3.7,67,42,7,51,32,5
TR,Berkeley,2018,ethnicity,asian,3,3.7,4.0,272,137,12,62,31,3
TR,Berkeley,2018,ethnicity,black,1,0.32,3.34,9,8,3,36,32,12
TR,Berkeley,2018,ethnicity,black,2,3.34,3.7,21,13,2,53,33,5
TR,Berkeley,2018,ethnicity,black,3,3.7,4.0,24,14,3,52,30,7
TR,Berkeley,2018,ethnicity,hispanic_latino,1,0.32,3.34,43,15,1,65,23,2
TR,Berkeley,2018,ethnicity,hispanic_latino,2,3.34,3.7,73,38,11,51,27,8
TR,Berkeley,2018,ethnicity,hispanic_latino,3,3.7,4.0,144,50,11,66,23,5
TR,Berkeley,2018,ethnicity,international,1,0.32,3.34,7,6,2,37,32,11
TR,Berkeley,2018,ethnicity,international,2,3.34,3.7,33,7,3,73,16,7
TR,Berkeley,2018,ethnicity,international,3,3.7,4.0,234,73,10,67,21,3
TR,Berkeley,2018,ethnicity,white,1,0.32,3.34,26,10,6,53,20,12
TR,Berkeley,2018,ethnicity,white,2,3.34,3.7,136,43,5,67,21,2
TR,Berkeley,2018,ethnicity,white,3,3.7,4.0,281,105,9,68,26,2
TR,Berkeley,2018,first_gen_status,first_gen,1,0.32,3.34,62,24,9,56,22,8
TR,Berkeley,2018,first_gen_status,first_gen,2,3.34,3.7,138,82,18,51,30,7
TR,Berkeley,2018,first_gen_status,first_gen,3,3.7,4.0,385,180,15,62,29,2
TR,Berkeley,2018,first_gen_status,not_first_gen,1,0.32,3.34,48,23,4,53,26,4
TR,Berkeley,2018,first_gen_status,not_first_gen,2,3.34,3.7,197,58,12,67,20,4
TR,Berkeley,2018,first_gen_status,not_first_gen,3,3.7,4.0,578,198,32,68,23,4
TR,Berkeley,2018,pell_status,non_pell,1,0.32,3.34,49,19,4,61,24,5
TR,Berkeley,2018,pell_status,non_pell,2,3.34,3.7,169,36,9,73,16,4
TR,Berkeley,2018,pell_status,non_pell,3,3.7,4.0,624,162,24,73,19,3
TR,Berkeley,2018,pell_status,pell,1,0.32,3.34,65,29,9,52,23,7
TR,Berkeley,2018,pell_status,pell,2,3.34,3.7,177,113,21,49,32,6
TR,Berkeley,2018,pell_status,pell,3,3.7,4.0,370,232,23,56,35,3
TR,Berkeley,2019,ethnicity,aian,1,0.32,3.38,3,1,0,60,20,0
TR,Berkeley,2019,ethnicity,aian,2,3.38,3.73,2,2,1,33,33,17
TR,Berkeley,2019,ethnicity,aian,3,3.73,4.0,4,2,0,67,33,0
TR,Berkeley,2019,ethnicity,asian,1,0.32,3.38,29,18,4,51,32,7
TR,Berkeley,2019,ethnicity,asian,2,3.38,3.73,124,39,6,65,21,3
TR,Berkeley,2019,ethnicity,asian,3,3.73,4.0,320,164,17,61,31,3
TR,Berkeley,2019,ethnicity,black,1,0.32,3.38,12,9,5,43,32,18
TR,Berkeley,2019,ethnicity,black,2,3.38,3.73,19,14,6,38,28,12
TR,Berkeley,2019,ethnicity,black,3,3.73,4.0,32,19,3,53,32,5
TR,Berkeley,2019,ethnicity,hispanic_latino,1,0.32,3.38,44,23,5,52,27,6
TR,Berkeley,2019,ethnicity,hispanic_latino,2,3.38,3.73,98,49,8,55,28,4
TR,Berkeley,2019,ethnicity,hispanic_latino,3,3.73,4.0,152,70,14,60,28,6
TR,Berkeley,2019,ethnicity,international,1,0.32,3.38,5,1,1,63,13,13
TR,Berkeley,2019,ethnicity,international,2,3.38,3.73,28,13,0,68,32,0
TR,Berkeley,2019,ethnicity,international,3,3.73,4.0,206,77,12,64,24,4
TR,Berkeley,2019,ethnicity,white,1,0.32,3.38,39,13,5,58,19,7
TR,Berkeley,2019,ethnicity,white,2,3.38,3.73,111,42,11,61,23,6
TR,Berkeley,2019,ethnicity,white,3,3.73,4.0,242,104,17,62,27,4
TR,Berkeley,2019,first_gen_status,first_gen,1,0.32,3.38,65,38,11,50,29,8
TR,Berkeley,2019,first_gen_status,first_gen,2,3.38,3.73,175,92,18,55,29,6
TR,Berkeley,2019,first_gen_status,first_gen,3,3.73,4.0,424,198,28,61,28,4
TR,Berkeley,2019,first_gen_status,not_first_gen,1,0.32,3.38,63,27,8,55,24,7
TR,Berkeley,2019,first_gen_status,not_first_gen,2,3.38,3.73,209,70,13,63,21,4
TR,Berkeley,2019,first_gen_status,not_first_gen,3,3.73,4.0,530,227,38,62,27,4
TR,Berkeley,2019,pell_status,non_pell,1,0.32,3.38,64,18,3,65,18,3
TR,Berkeley,2019,pell_status,non_pell,2,3.38,3.73,210,62,8,70,21,3
TR,Berkeley,2019,pell_status,non_pell,3,3.73,4.0,579,222,28,66,25,3
TR,Berkeley,2019,pell_status,pell,1,0.32,3.38,69,49,17,44,31,11
TR,Berkeley,2019,pell_status,pell,2,3.38,3.73,184,106,25,50,29,7
TR,Berkeley,2019,pell_status,pell,3,3.73,4.0,405,222,40,56,31,6
TR,Berkeley,2020,ethnicity,aian,1,1.25,3.39,2,2,0,33,33,0
TR,Berkeley,2020,ethnicity,aian,2,3.39,3.74,5,1,0,71,14,0
TR,Berkeley,2020,ethnicity,aian,3,3.74,4.0,2,4,0,33,67,0
TR,Berkeley,2020,ethnicity,asian,1,1.25,3.39,31,16,3,58,30,6
TR,Berkeley,2020,ethnicity,asian,2,3.39,3.74,96,51,10,56,30,6
TR,Berkeley,2020,ethnicity,asian,3,3.74,4.0,277,152,13,58,32,3
TR,Berkeley,2020,ethnicity,black,1,1.25,3.39,11,7,3,42,27,12
TR,Berkeley,2020,ethnicity,black,2,3.39,3.74,23,12,1,56,29,2
TR,Berkeley,2020,ethnicity,black,3,3.74,4.0,24,14,2,51,30,4
TR,Berkeley,2020,ethnicity,hispanic_latino,1,1.25,3.39,51,33,7,42,27,6
TR,Berkeley,2020,ethnicity,hispanic_latino,2,3.39,3.74,114,57,4,56,28,2
TR,Berkeley,2020,ethnicity,hispanic_latino,3,3.74,4.0,138,72,12,56,29,5
TR,Berkeley,2020,ethnicity,international,1,1.25,3.39,3,6,1,23,46,8
TR,Berkeley,2020,ethnicity,international,2,3.39,3.74,37,19,4,57,29,6
TR,Berkeley,2020,ethnicity,international,3,3.74,4.0,171,71,17,61,25,6
TR,Berkeley,2020,ethnicity,white,1,1.25,3.39,40,12,4,57,17,6
TR,Berkeley,2020,ethnicity,white,2,3.39,3.74,99,42,4,61,26,2
TR,Berkeley,2020,ethnicity,white,3,3.74,4.0,237,113,15,60,28,4
TR,Berkeley,2020,first_gen_status,first_gen,1,1.25,3.39,76,47,10,44,27,6
TR,Berkeley,2020,first_gen_status,first_gen,2,3.39,3.74,207,98,16,57,27,4
TR,Berkeley,2020,first_gen_status,first_gen,3,3.74,4.0,358,160,19,61,27,3
TR,Berkeley,2020,first_gen_status,not_first_gen,1,1.25,3.39,63,28,9,53,24,8
TR,Berkeley,2020,first_gen_status,not_first_gen,2,3.39,3.74,170,84,9,59,29,3
TR,Berkeley,2020,first_gen_status,not_first_gen,3,3.74,4.0,488,275,40,56,31,5
TR,Berkeley,2020,pell_status,non_pell,1,1.25,3.39,53,25,3,51,24,3
TR,Berkeley,2020,pell_status,non_pell,2,3.39,3.74,208,90,12,63,27,4
TR,Berkeley,2020,pell_status,non_pell,3,3.74,4.0,543,237,30,63,27,3
TR,Berkeley,2020,pell_status,pell,1,1.25,3.39,91,53,16,46,27,8
TR,Berkeley,2020,pell_status,pell,2,3.39,3.74,178,97,13,52,29,4
TR,Berkeley,2020,pell_status,pell,3,3.74,4.0,327,210,31,51,33,5
TR,Berkeley,2021,ethnicity,aian,1,1.0,3.5,0,1,1,0,25,25
TR,Berkeley,2021,ethnicity,aian,2,3.5,3.82,2,0,3,33,0,50
TR,Berkeley,2021,ethnicity,aian,3,3.82,4.0,3,2,0,50,33,0
TR,Berkeley,2021,ethnicity,asian,1,1.0,3.5,58,17,0,64,19,0
TR,Berkeley,2021,ethnicity,asian,2,3.5,3.82,159,71,12,60,27,5
TR,Berkeley,2021,ethnicity,asian,3,3.82,4.0,289,147,19,60,31,4
TR,Berkeley,2021,ethnicity,black,1,1.0,3.5,21,8,2,55,21,5
TR,Berkeley,2021,ethnicity,black,2,3.5,3.82,24,12,3,59,29,7
TR,Berkeley,2021,ethnicity,black,3,3.82,4.0,24,15,3,53,33,7
TR,Berkeley,2021,ethnicity,hispanic_latino,1,1.0,3.5,78,41,5,55,29,4
TR,Berkeley,2021,ethnicity,hispanic_latino,2,3.5,3.82,156,68,9,60,26,3
TR,Berkeley,2021,ethnicity,hispanic_latino,3,3.82,4.0,120,60,4,60,30,2
TR,Berkeley,2021,ethnicity,international,1,1.0,3.5,10,10,2,42,42,8
TR,Berkeley,2021,ethnicity,international,2,3.5,3.82,62,16,6,66,17,6
